id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
21139,2019-05-13,74-GDG-959,AUDI,Q3,2006,128437,DIREKSIYON POMPASI,876,1598
21140,2018-11-02,71-EAK-2688,SAAB,S4,2015,27507,DIREKSIYON POMPASI,561,1066
21141,2019-08-03,34-VON-5700,MERCEDES,C180,2004,30895,DEBRIYAJ RULMANI,691,970
21142,2018-11-05,74-NPG-6702,VOLVO,V1,2011,164681,DEBRIYAJ RULMANI,615,1593
21143,2019-08-08,50-RQE-470,VOLVO,V2,2010,144596,BALATA,498,747
21144,2019-09-23,42-MOP-7667,FIAT,DOBLO,2012,67045,DIREKSIYON POMPASI,544,759
21145,2019-02-12,27-KIQ-4923,MERCEDES,C180,2007,173184,DIREKSIYON POMPASI,509,1600
21146,2018-06-19,35-FJB-8989,VOLVO,V4,2010,9763,DIREKSIYON POMPASI,561,1983
21147,2019-02-20,11-ACL-8655,SAAB,S4,2004,85574,DIREKSIYON POMPASI,589,579
21148,2019-09-11,66-TFW-6878,FIAT,EGEA,2001,139750,DIREKSIYON POMPASI,592,881
21149,2019-12-27,04-HDF-608,TOFAS,SAHIN,2000,79148,DEBRIYAJ RULMANI,556,931
21150,2018-08-19,51-PAM-6088,SAAB,S3,2017,72149,DIREKSIYON POMPASI,581,1221
21151,2018-04-19,66-FBQ-6983,TESLA,T2,2000,56619,BALATA,600,904
21152,2019-08-05,11-ZMI-3230,BMW,X3,2007,88908,DEBRIYAJ RULMANI,671,1722
21153,2019-01-23,05-CAX-2556,TOFAS,SAHIN,2003,69283,BALATA,515,647
21154,2018-05-29,79-NWT-3529,VOLVO,V4,2005,32573,DEBRIYAJ RULMANI,473,1559
21155,2019-05-14,22-IXH-1501,BMW,X3,2017,47149,DEBRIYAJ RULMANI,485,1669
21156,2019-02-08,55-VPO-5853,VOLKSWAGEN,PASSAT,2007,127445,BALATA,453,872
21157,2018-07-26,41-KSS-6939,PEUGEOT,306,2001,140514,DEBRIYAJ RULMANI,543,963
21158,2019-05-07,31-WXM-5392,FORD,FOCUS,2002,90748,DEBRIYAJ RULMANI,439,862
21159,2018-04-04,57-MEF-6782,SAAB,S4,2010,24114,DIREKSIYON POMPASI,582,1886
21160,2018-03-02,70-NVQ-7517,AUDI,Q3,2000,86489,DIREKSIYON POMPASI,809,1389
21161,2018-03-01,44-MAU-9104,VOLKSWAGEN,JETTA,2002,143259,DIREKSIYON POMPASI,824,528
21162,2019-11-09,61-KUG-84,MERCEDES,S350,2007,183221,DEBRIYAJ RULMANI,519,1586
21163,2019-11-25,25-EPY-1565,TOFAS,KARTAL,2001,46508,DEBRIYAJ RULMANI,627,394
21164,2018-03-18,43-ZCV-6724,VOLVO,V1,2009,139139,DIREKSIYON POMPASI,559,1722
21165,2019-01-19,36-DWN-2006,BMW,X3,2004,90906,BALATA,506,343
21166,2019-04-04,74-VTJ-8205,VOLKSWAGEN,PASSAT,2002,142311,DIREKSIYON POMPASI,592,547
21167,2019-02-18,21-DDH-6677,MERCEDES,E200,2008,180559,BALATA,656,1785
21168,2018-08-02,38-CIL-4117,AUDI,Q7,2010,34504,DEBRIYAJ RULMANI,630,1569
21169,2018-08-18,72-IZI-7779,PEUGEOT,407,2007,191831,DEBRIYAJ RULMANI,679,1639
21170,2019-11-07,60-RYL-6866,FIAT,DOBLO,2013,100001,BALATA,663,569
21171,2019-01-03,78-CQY-5961,AUDI,Q5,2008,104553,DIREKSIYON POMPASI,822,267
21172,2018-01-08,47-KCS-3907,BMW,X5,2011,136200,DIREKSIYON POMPASI,895,1575
21173,2018-09-10,66-RDW-7161,FORD,KA,2005,157094,DEBRIYAJ RULMANI,567,504
21174,2018-02-05,32-XUD-6476,VOLKSWAGEN,PASSAT,2013,118277,DEBRIYAJ RULMANI,549,1162
21175,2018-07-20,35-WNT-2053,BMW,X7,2005,101552,DIREKSIYON POMPASI,525,1760
21176,2019-09-15,06-JAK-2941,FIAT,500,2007,147143,DIREKSIYON POMPASI,873,1707
21177,2018-07-13,16-ITZ-2925,TOFAS,SAHIN,2007,31720,DIREKSIYON POMPASI,899,1976
21178,2019-09-16,44-FLC-4251,AUDI,Q5,2010,96395,DIREKSIYON POMPASI,886,818
21179,2019-03-20,64-ATN-7292,FORD,KA,2007,85870,BALATA,531,1825
21180,2019-09-10,27-QRT-3308,PEUGEOT,306,2002,10374,DIREKSIYON POMPASI,601,1498
21181,2019-02-19,77-UMP-1689,PEUGEOT,206,2009,77194,DEBRIYAJ RULMANI,644,1574
21182,2018-03-08,43-SIG-6268,VOLVO,V1,2008,145894,DIREKSIYON POMPASI,653,1658
21183,2019-07-17,34-JEE-3159,TESLA,T2,2012,57068,BALATA,778,920
21184,2018-09-23,21-NDF-1686,SAAB,S3,2001,178016,DEBRIYAJ RULMANI,413,579
21185,2018-02-14,36-QEY-3698,MERCEDES,E200,2007,28395,DEBRIYAJ RULMANI,582,1116
21186,2018-08-24,62-RQL-6274,MERCEDES,E200,2006,25729,DIREKSIYON POMPASI,514,268
21187,2018-05-11,60-GXR-4469,BMW,X3,2015,154492,DIREKSIYON POMPASI,529,1750
21188,2019-10-13,56-PNO-6131,SAAB,S1,2014,98350,DIREKSIYON POMPASI,536,972
21189,2018-05-10,36-MNE-1392,VOLKSWAGEN,PASSAT,2007,68461,DEBRIYAJ RULMANI,682,1030
21190,2019-01-22,64-XMY-1988,FORD,FOCUS,2009,165057,BALATA,766,1847
21191,2019-09-09,75-WIT-3715,VOLKSWAGEN,POLO,2008,50295,DEBRIYAJ RULMANI,652,741
21192,2018-10-20,09-HZD-2447,PEUGEOT,306,2000,199122,DIREKSIYON POMPASI,705,1609
21193,2019-03-29,79-JRL-1921,SAAB,S4,2003,176611,DEBRIYAJ RULMANI,566,1487
21194,2018-03-29,68-NQF-4418,FORD,FIESTA,2000,141548,DIREKSIYON POMPASI,836,316
21195,2018-12-22,38-QOY-5247,VOLVO,V3,2012,50045,DIREKSIYON POMPASI,816,1939
21196,2018-06-29,32-TLW-2165,AUDI,Q3,2011,75340,BALATA,545,291
21197,2019-03-05,34-EZK-8870,MERCEDES,C180,2003,85504,DIREKSIYON POMPASI,866,1862
21198,2018-03-09,62-MIP-5045,FORD,FOCUS,2002,148828,BALATA,580,1788
21199,2019-05-26,50-JKN-6621,FIAT,500L,2010,57700,DIREKSIYON POMPASI,796,886
21200,2019-09-30,19-WSG-457,BMW,X3,2003,108491,DIREKSIYON POMPASI,636,1707
21201,2018-06-13,03-DYA-1718,VOLVO,V4,2011,67275,BALATA,685,1940
21202,2019-08-19,32-ICY-1403,TOFAS,DOGAN,2014,141065,DIREKSIYON POMPASI,543,1506
21203,2018-10-29,07-PZS-1720,AUDI,A6,2001,98491,BALATA,742,569
21204,2019-11-10,30-YQV-5230,MERCEDES,S600,2002,104625,DIREKSIYON POMPASI,540,1948
21205,2019-01-21,61-MER-2581,MERCEDES,E200,2008,110707,DIREKSIYON POMPASI,664,770
21206,2019-02-26,51-UGU-8498,MERCEDES,C180,2002,10442,DIREKSIYON POMPASI,676,1525
21207,2019-08-29,30-CSS-1501,AUDI,Q7,2012,61936,DIREKSIYON POMPASI,590,1933
21208,2019-12-27,56-EIH-7213,BMW,X7,2011,70243,DIREKSIYON POMPASI,647,384
21209,2019-09-24,02-RZJ-7045,VOLVO,V2,2012,19968,DEBRIYAJ RULMANI,598,1968
21210,2019-06-18,16-ZIH-2482,TESLA,T1,2012,152569,BALATA,426,1741
21211,2019-09-08,07-GAK-7652,AUDI,Q5,2005,182816,DIREKSIYON POMPASI,695,1235
21212,2019-08-19,06-ALD-6229,TESLA,T4,2015,39778,DIREKSIYON POMPASI,636,612
21213,2019-05-14,14-WMG-9407,PEUGEOT,206,2001,9076,DEBRIYAJ RULMANI,464,1468
21214,2018-08-12,32-OLW-8553,TESLA,T2,2003,9504,BALATA,447,1341
21215,2018-07-21,43-JUP-5645,VOLKSWAGEN,JETTA,2014,121707,DEBRIYAJ RULMANI,589,689
21216,2019-04-30,05-PRB-5513,PEUGEOT,407,2008,141387,BALATA,755,1914
21217,2018-02-24,44-SOC-8487,FIAT,EGEA,2003,123673,DIREKSIYON POMPASI,689,1802
21218,2019-02-24,63-ZXL-924,SAAB,S1,2010,7651,DIREKSIYON POMPASI,859,1676
21219,2018-03-02,35-AQI-1370,TOFAS,DOGAN,2005,2869,BALATA,494,1104
21220,2019-09-11,16-ZTD-1465,TOFAS,DOGAN,2006,67789,BALATA,662,862
21221,2018-01-02,30-DDN-1762,SAAB,S4,2014,163665,DIREKSIYON POMPASI,639,1831
21222,2018-10-22,02-SHG-3467,VOLKSWAGEN,JETTA,2003,188125,DEBRIYAJ RULMANI,650,608
21223,2018-02-03,59-LBO-9482,VOLVO,V2,2004,95141,BALATA,459,1950
21224,2018-11-30,66-KFA-4444,VOLKSWAGEN,PASSAT,2015,193695,BALATA,686,1302
21225,2018-05-04,76-CUL-2704,TOFAS,SAHIN,2006,173996,DIREKSIYON POMPASI,564,1145
21226,2018-09-12,01-PWS-8576,TESLA,T1,2009,128211,BALATA,745,1189
21227,2019-04-10,08-CKN-8212,VOLVO,V3,2014,57623,DEBRIYAJ RULMANI,532,1180
21228,2018-08-14,38-RZR-3227,TESLA,T3,2008,126375,BALATA,622,1030
21229,2019-09-02,01-CVQ-521,TOFAS,SAHIN,2016,178430,BALATA,573,1382
21230,2018-10-17,69-GOW-9229,VOLVO,V4,2010,66288,DEBRIYAJ RULMANI,612,1853
21231,2019-09-18,26-NHS-7225,PEUGEOT,206,2004,111132,DEBRIYAJ RULMANI,577,1942
21232,2019-07-20,48-YWA-1223,SAAB,S1,2002,92173,BALATA,439,518
21233,2019-03-20,64-BMD-9150,AUDI,Q5,2014,188271,DEBRIYAJ RULMANI,685,320
21234,2018-05-21,56-DDJ-1196,VOLVO,V2,2012,172044,DEBRIYAJ RULMANI,482,1836
21235,2019-10-03,51-EPA-8418,PEUGEOT,407,2000,107910,DEBRIYAJ RULMANI,609,1259
21236,2018-11-11,36-NBL-5550,BMW,X7,2017,79239,DEBRIYAJ RULMANI,600,435
21237,2019-11-06,06-BSZ-9080,VOLVO,V3,2003,53981,BALATA,406,713
21238,2019-03-29,67-ZNL-6933,FORD,FOCUS,2009,196551,DEBRIYAJ RULMANI,490,682
21239,2018-06-20,26-WLG-3876,MERCEDES,S600,2006,65347,DIREKSIYON POMPASI,514,1008
21240,2018-02-26,06-DMD-5217,VOLKSWAGEN,PASSAT,2011,177313,DIREKSIYON POMPASI,755,654
21241,2019-09-18,05-CLR-9860,VOLVO,V4,2001,189191,DEBRIYAJ RULMANI,650,407
21242,2018-02-10,63-TBD-4262,AUDI,A6,2010,118236,DIREKSIYON POMPASI,746,771
21243,2019-08-06,80-XKO-2322,VOLKSWAGEN,POLO,2002,61140,BALATA,435,1336
21244,2019-04-12,58-WTT-485,TESLA,T2,2010,117999,DIREKSIYON POMPASI,691,1503
21245,2018-06-23,20-YMC-5821,VOLKSWAGEN,JETTA,2002,75921,BALATA,653,525
21246,2019-04-29,25-QQY-5990,PEUGEOT,407,2007,152365,BALATA,539,880
21247,2018-04-08,69-LPY-3180,VOLKSWAGEN,JETTA,2011,151384,DIREKSIYON POMPASI,665,1502
21248,2018-11-27,26-PVM-6837,SAAB,S3,2015,71268,BALATA,715,941
21249,2019-04-16,47-VRX-7050,SAAB,S1,2009,180928,BALATA,624,1472
21250,2019-10-04,62-RGH-2069,BMW,X3,2008,1711,DIREKSIYON POMPASI,867,389
21251,2018-07-05,35-XLX-9148,AUDI,Q5,2001,21432,BALATA,456,1306
21252,2019-07-27,50-OUA-2039,PEUGEOT,407,2001,140220,DIREKSIYON POMPASI,898,1344
21253,2019-04-06,26-OIJ-4186,SAAB,S4,2015,184296,BALATA,700,1238
21254,2018-10-11,43-MOU-7957,VOLVO,V2,2006,180159,DEBRIYAJ RULMANI,602,368
21255,2019-12-20,19-NCJ-9952,MERCEDES,S350,2012,123577,BALATA,487,623
21256,2018-07-22,35-BCQ-543,FORD,FOCUS,2009,72172,BALATA,644,1776
21257,2019-05-16,41-ZPJ-1075,PEUGEOT,306,2010,71663,DEBRIYAJ RULMANI,592,1506
21258,2019-06-23,41-KAP-1339,PEUGEOT,306,2015,114615,DEBRIYAJ RULMANI,404,1120
21259,2019-12-15,10-KKH-260,PEUGEOT,206,2003,12888,DIREKSIYON POMPASI,552,1384
21260,2019-12-06,77-LNG-7330,BMW,X7,2017,79651,DEBRIYAJ RULMANI,700,1316
21261,2019-07-13,73-JSD-5872,MERCEDES,C180,2011,118307,BALATA,726,1106
21262,2019-11-24,09-DTQ-9217,TOFAS,DOGAN,2009,20363,BALATA,577,1896
21263,2018-03-01,64-FOI-805,FORD,KA,2004,112974,DEBRIYAJ RULMANI,536,1659
21264,2019-04-04,36-JJY-9126,TOFAS,KARTAL,2016,134769,DEBRIYAJ RULMANI,563,624
21265,2019-03-07,59-OXP-5529,PEUGEOT,306,2010,173771,DIREKSIYON POMPASI,642,1493
21266,2019-11-03,39-PCS-91,TOFAS,SAHIN,2014,39153,BALATA,781,406
21267,2018-04-03,52-NBZ-7039,PEUGEOT,206,2000,47863,DEBRIYAJ RULMANI,502,1445
21268,2019-01-30,30-JMG-4950,TOFAS,DOGAN,2010,114216,DIREKSIYON POMPASI,821,1771
21269,2018-10-05,25-DXP-4872,PEUGEOT,407,2002,17301,DEBRIYAJ RULMANI,597,275
21270,2018-04-02,06-JIU-8606,FORD,FIESTA,2003,112758,DEBRIYAJ RULMANI,427,749
21271,2018-09-26,08-IZE-6042,PEUGEOT,407,2012,176194,DEBRIYAJ RULMANI,688,1026
21272,2019-02-18,10-LMV-855,VOLVO,V3,2001,173835,DEBRIYAJ RULMANI,515,1543
21273,2018-12-09,45-MXZ-9682,PEUGEOT,206,2009,174146,DEBRIYAJ RULMANI,648,1327
21274,2019-05-04,34-TCC-8152,FORD,FOCUS,2017,23361,BALATA,634,657
21275,2019-05-29,34-CXK-8727,FIAT,EGEA,2016,20690,DIREKSIYON POMPASI,756,493
21276,2019-10-10,21-DQW-3219,FORD,KA,2005,109928,DIREKSIYON POMPASI,509,1310
21277,2018-02-13,30-FWE-9049,FIAT,500L,2013,50914,BALATA,784,1361
21278,2018-02-27,40-USM-720,FIAT,EGEA,2017,73005,DIREKSIYON POMPASI,661,1178
21279,2019-08-04,29-NDN-3084,PEUGEOT,306,2004,107612,BALATA,455,1440
21280,2019-03-14,25-KID-2991,TOFAS,SAHIN,2002,69893,DEBRIYAJ RULMANI,493,771
21281,2018-01-25,23-WBV-1559,TOFAS,KARTAL,2014,38493,DEBRIYAJ RULMANI,539,1827
21282,2019-12-14,79-GYJ-8099,FIAT,500L,2011,8842,DIREKSIYON POMPASI,895,1560
21283,2018-03-18,13-DEO-555,TOFAS,SAHIN,2007,103820,DIREKSIYON POMPASI,667,722
21284,2018-08-09,21-QRO-498,PEUGEOT,407,2006,75784,BALATA,695,639
21285,2018-09-28,68-BYT-4073,TESLA,T3,2015,49792,DEBRIYAJ RULMANI,428,1445
21286,2019-11-24,19-DCE-8219,FORD,KA,2011,10249,DIREKSIYON POMPASI,541,588
21287,2018-08-07,03-TGT-9344,TOFAS,SAHIN,2017,151126,BALATA,676,799
21288,2019-01-24,13-NMT-8848,TESLA,T4,2002,135572,BALATA,739,1178
21289,2018-02-12,78-JID-8876,TESLA,T1,2011,6259,DEBRIYAJ RULMANI,668,1196
21290,2018-05-04,48-GSU-3399,FORD,FOCUS,2002,104898,DIREKSIYON POMPASI,567,1478
21291,2018-05-05,06-PTZ-7465,FIAT,500L,2013,144795,BALATA,419,1483
21292,2018-03-26,13-DPC-7101,MERCEDES,S350,2013,72208,BALATA,524,1341
21293,2018-07-24,61-KPR-7693,FORD,FOCUS,2001,96406,BALATA,586,736
21294,2018-05-08,47-HXJ-1476,BMW,X3,2004,22514,BALATA,798,318
21295,2019-08-16,62-LZT-1446,PEUGEOT,407,2017,104660,DEBRIYAJ RULMANI,518,337
21296,2018-11-20,15-DGE-7510,BMW,X5,2006,93028,DEBRIYAJ RULMANI,648,1492
21297,2019-12-06,65-EBM-4847,FORD,FIESTA,2006,88385,DIREKSIYON POMPASI,573,1878
21298,2018-09-12,34-ZMI-9564,TESLA,T2,2007,105862,BALATA,548,896
21299,2018-10-06,04-BAB-8167,AUDI,Q5,2004,121800,BALATA,671,815
21300,2018-10-11,12-EHR-1030,AUDI,A6,2001,122848,BALATA,436,990
21301,2018-09-26,17-HDE-4386,TOFAS,SAHIN,2013,62342,BALATA,405,739
21302,2019-11-15,67-YXR-3349,MERCEDES,S350,2011,59118,DIREKSIYON POMPASI,837,289
21303,2019-05-18,30-VNJ-2549,MERCEDES,E200,2004,11457,DIREKSIYON POMPASI,560,478
21304,2019-06-21,55-NQW-8883,VOLKSWAGEN,JETTA,2002,147544,DEBRIYAJ RULMANI,429,865
21305,2018-08-20,16-JIV-3668,FORD,FOCUS,2015,114205,DEBRIYAJ RULMANI,610,1407
21306,2018-12-28,79-RXM-3634,TESLA,T1,2004,85694,BALATA,627,1622
21307,2018-06-20,67-BEH-6892,TOFAS,DOGAN,2014,40844,BALATA,563,790
21308,2019-10-21,61-EFY-433,FORD,FOCUS,2015,80377,DEBRIYAJ RULMANI,512,878
21309,2018-05-15,74-RTI-9353,PEUGEOT,306,2005,19514,BALATA,412,989
21310,2018-05-20,16-RUR-9527,BMW,X5,2005,88732,BALATA,655,670
21311,2018-08-16,71-ISG-3624,PEUGEOT,407,2011,142168,BALATA,764,1182
21312,2019-10-31,46-ZIT-7049,FORD,FOCUS,2007,132565,BALATA,790,417
21313,2018-07-19,40-XSA-8561,PEUGEOT,407,2015,173635,BALATA,641,1061
21314,2019-03-15,20-BVI-1715,VOLVO,V2,2000,171867,BALATA,547,1003
21315,2019-08-26,58-IQN-2101,PEUGEOT,407,2011,78718,DEBRIYAJ RULMANI,596,260
21316,2018-09-23,52-NVB-6067,TOFAS,DOGAN,2010,46800,BALATA,718,805
21317,2019-09-30,34-UEO-2422,PEUGEOT,407,2017,9707,DEBRIYAJ RULMANI,564,1970
21318,2019-04-06,72-QSU-747,PEUGEOT,206,2006,170712,DIREKSIYON POMPASI,653,416
21319,2019-11-10,01-NIM-9818,PEUGEOT,206,2016,46987,DIREKSIYON POMPASI,714,1835
21320,2019-11-17,52-AFF-6510,PEUGEOT,206,2013,103878,BALATA,670,1878
21321,2018-07-06,79-MAD-676,VOLKSWAGEN,PASSAT,2004,189281,BALATA,565,1840
21322,2018-01-21,46-TUC-9262,BMW,X5,2006,72615,DEBRIYAJ RULMANI,502,327
21323,2018-07-28,62-XFH-6625,VOLVO,V4,2015,53755,DIREKSIYON POMPASI,529,885
21324,2018-12-07,50-TTI-7531,SAAB,S3,2002,60720,DIREKSIYON POMPASI,812,1635
21325,2018-11-29,56-VHR-403,TOFAS,KARTAL,2003,22180,BALATA,509,1362
21326,2019-07-21,33-BHX-2835,PEUGEOT,306,2005,114634,DEBRIYAJ RULMANI,532,494
21327,2018-04-02,65-VMQ-2260,SAAB,S4,2010,66625,DIREKSIYON POMPASI,549,1369
21328,2018-12-16,55-ZXY-8792,SAAB,S4,2004,173990,BALATA,684,855
21329,2019-09-07,47-TXP-1378,SAAB,S3,2010,127857,DIREKSIYON POMPASI,664,773
21330,2018-04-01,38-HLC-219,PEUGEOT,407,2009,143384,BALATA,462,1447
21331,2018-09-11,04-DUJ-5791,BMW,X3,2012,3609,BALATA,772,1164
21332,2019-11-23,74-YVL-3241,MERCEDES,C180,2001,15085,DIREKSIYON POMPASI,656,733
21333,2019-11-07,38-KDC-7493,VOLKSWAGEN,JETTA,2002,125996,BALATA,554,829
21334,2019-08-01,19-JFH-2710,TESLA,T2,2006,119785,BALATA,744,383
21335,2018-09-30,22-BEL-6147,FORD,FOCUS,2016,148394,BALATA,643,1220
21336,2018-06-23,74-YUB-6088,TOFAS,KARTAL,2009,155016,DEBRIYAJ RULMANI,422,1371
21337,2018-11-23,18-AMP-2405,SAAB,S4,2015,191248,DIREKSIYON POMPASI,900,1823
21338,2018-01-12,67-HAI-8973,FORD,KA,2007,156944,DIREKSIYON POMPASI,715,1325
21339,2018-08-09,35-KKM-1135,PEUGEOT,206,2003,143511,DEBRIYAJ RULMANI,407,443
21340,2019-02-21,58-ZLI-3414,MERCEDES,C180,2005,184134,BALATA,717,1451
21341,2019-05-04,30-GKE-617,PEUGEOT,206,2002,20947,DIREKSIYON POMPASI,765,893
21342,2018-06-04,16-GVV-7212,TESLA,T3,2007,161188,BALATA,787,1631
21343,2018-05-14,66-PTV-3098,FIAT,EGEA,2008,15385,DIREKSIYON POMPASI,668,1570
21344,2019-07-10,71-CWH-8353,TESLA,T2,2001,37855,DIREKSIYON POMPASI,538,1577
21345,2019-01-25,69-ZZV-682,TESLA,T2,2006,30546,DIREKSIYON POMPASI,759,663
21346,2018-05-12,60-YOH-5511,AUDI,Q5,2017,194035,BALATA,711,849
21347,2018-03-28,05-CBD-7087,FORD,FOCUS,2017,94814,DEBRIYAJ RULMANI,561,806
21348,2019-04-02,66-RDS-6053,FORD,FOCUS,2017,47461,DIREKSIYON POMPASI,620,697
21349,2018-06-30,35-XXK-7419,FIAT,EGEA,2010,63501,BALATA,621,751
21350,2018-07-20,64-EXA-2117,VOLVO,V1,2004,102729,BALATA,416,1112
21351,2020-01-01,28-JRH-9488,FORD,FOCUS,2006,38548,DEBRIYAJ RULMANI,463,1725
21352,2018-02-06,39-AGW-1857,TOFAS,SAHIN,2007,150956,BALATA,462,973
21353,2019-09-09,09-XHG-4701,AUDI,Q5,2004,60688,DEBRIYAJ RULMANI,542,767
21354,2019-04-10,64-NYZ-1708,TOFAS,KARTAL,2013,155149,DEBRIYAJ RULMANI,544,1903
21355,2018-06-27,51-UVE-4719,SAAB,S2,2017,7484,DEBRIYAJ RULMANI,616,1323
21356,2018-09-21,78-VMM-1010,TESLA,T3,2002,51186,DIREKSIYON POMPASI,616,1396
21357,2019-03-12,12-QDA-386,PEUGEOT,206,2007,146098,BALATA,651,1294
21358,2018-07-16,35-USU-7402,AUDI,Q5,2004,35165,DEBRIYAJ RULMANI,565,795
21359,2019-09-30,13-EAJ-1453,MERCEDES,C180,2003,11255,BALATA,544,1780
21360,2019-04-23,80-CNB-6897,FIAT,EGEA,2011,49879,DEBRIYAJ RULMANI,687,1446
21361,2019-03-13,45-NLJ-8307,BMW,X5,2005,85428,DEBRIYAJ RULMANI,410,390
21362,2018-03-28,32-AND-6127,SAAB,S4,2003,194921,DIREKSIYON POMPASI,893,958
21363,2018-07-30,67-TBT-6171,PEUGEOT,206,2012,160166,BALATA,784,1800
21364,2018-08-01,21-JEG-4144,MERCEDES,E200,2015,52838,DEBRIYAJ RULMANI,465,1105
21365,2019-08-12,50-AFI-7681,AUDI,A6,2010,174311,BALATA,769,1550
21366,2018-05-13,03-EHY-1410,AUDI,Q5,2014,110794,DEBRIYAJ RULMANI,678,638
21367,2018-01-03,15-GPI-2260,VOLKSWAGEN,POLO,2009,106841,DEBRIYAJ RULMANI,631,1164
21368,2018-11-16,32-HKC-7772,PEUGEOT,206,2003,38418,DIREKSIYON POMPASI,849,1765
21369,2018-11-08,57-XAQ-7300,PEUGEOT,407,2006,185391,DEBRIYAJ RULMANI,438,772
21370,2019-10-08,17-MZW-6614,VOLVO,V1,2002,110711,DEBRIYAJ RULMANI,415,896
21371,2019-11-21,36-SSW-9395,BMW,X7,2017,89053,BALATA,779,1652
21372,2019-12-13,18-FEY-9763,VOLKSWAGEN,PASSAT,2003,40779,DIREKSIYON POMPASI,820,1177
21373,2019-02-17,16-XMB-8837,VOLKSWAGEN,JETTA,2005,148750,DEBRIYAJ RULMANI,645,1276
21374,2018-08-25,14-BZQ-7131,VOLVO,V2,2000,27468,BALATA,447,619
21375,2019-08-05,12-ZZQ-3423,VOLKSWAGEN,POLO,2017,35342,BALATA,785,1143
21376,2019-11-11,47-GPN-9447,TOFAS,DOGAN,2001,65854,BALATA,502,1050
21377,2018-03-09,02-XXP-2562,VOLVO,V3,2002,118571,DIREKSIYON POMPASI,806,402
21378,2018-06-30,42-RMM-4043,TESLA,T4,2007,139849,DEBRIYAJ RULMANI,618,603
21379,2018-10-19,17-PJJ-986,AUDI,A6,2006,62854,BALATA,477,1951
21380,2018-06-07,04-CMO-8954,AUDI,Q7,2014,89678,BALATA,472,483
21381,2019-02-18,73-QCU-88,VOLVO,V4,2009,90123,DEBRIYAJ RULMANI,699,807
21382,2018-10-24,77-IFO-5413,FIAT,EGEA,2001,80829,DIREKSIYON POMPASI,845,577
21383,2019-01-10,27-AWW-2096,BMW,X7,2003,138256,BALATA,480,1632
21384,2019-02-06,19-DPZ-8075,SAAB,S2,2012,123941,BALATA,428,465
21385,2018-12-10,52-LVX-1271,AUDI,Q3,2017,187017,DEBRIYAJ RULMANI,651,1172
21386,2018-05-23,73-KAI-4831,MERCEDES,S350,2004,119753,DIREKSIYON POMPASI,628,1640
21387,2019-08-15,45-HLZ-5042,BMW,X3,2000,138303,DIREKSIYON POMPASI,729,1019
21388,2019-11-25,61-WSW-7246,FORD,FOCUS,2002,174313,DEBRIYAJ RULMANI,463,1522
21389,2019-07-07,02-XOI-8055,PEUGEOT,407,2006,72963,DEBRIYAJ RULMANI,415,509
21390,2019-05-02,53-NUC-1323,VOLKSWAGEN,JETTA,2003,156197,BALATA,677,1408
21391,2019-05-19,16-EHQ-6575,VOLVO,V2,2003,170348,DEBRIYAJ RULMANI,412,1143
21392,2018-08-14,78-FKL-8833,FIAT,EGEA,2016,99599,DIREKSIYON POMPASI,788,1627
21393,2019-02-22,42-MBD-6326,PEUGEOT,206,2013,118709,DEBRIYAJ RULMANI,667,1668
21394,2018-08-20,80-DSL-7229,VOLVO,V3,2000,10773,DIREKSIYON POMPASI,597,1998
21395,2018-05-13,58-KXM-3257,FIAT,DOBLO,2016,29239,DEBRIYAJ RULMANI,486,555
21396,2018-12-18,59-HWL-6740,TESLA,T3,2008,49424,DIREKSIYON POMPASI,692,1700
21397,2019-01-25,22-CLG-5411,BMW,X7,2001,112725,DIREKSIYON POMPASI,535,1610
21398,2019-04-30,25-AVY-7950,BMW,X7,2008,50887,DIREKSIYON POMPASI,531,434
21399,2018-08-16,18-VGF-222,FIAT,500L,2000,194144,DEBRIYAJ RULMANI,690,1326
21400,2018-05-11,45-BOI-7846,FORD,FOCUS,2006,177727,DEBRIYAJ RULMANI,599,1636
21401,2019-03-16,33-CRJ-3543,VOLKSWAGEN,POLO,2002,41961,DIREKSIYON POMPASI,518,949
21402,2019-08-07,62-YNY-8642,FORD,KA,2007,179236,DEBRIYAJ RULMANI,525,743
21403,2019-05-04,23-SEJ-4080,PEUGEOT,306,2005,34524,BALATA,602,1107
21404,2019-02-25,30-VXH-3553,TOFAS,DOGAN,2017,46702,DEBRIYAJ RULMANI,435,715
21405,2019-03-15,19-PND-4949,VOLVO,V2,2005,81822,DIREKSIYON POMPASI,893,1897
21406,2018-10-09,57-ERK-4807,FORD,FOCUS,2013,153596,BALATA,475,460
21407,2019-12-12,34-BEG-9636,FIAT,DOBLO,2006,120812,BALATA,702,349
21408,2019-07-02,74-AGN-9647,TESLA,T1,2007,109922,DEBRIYAJ RULMANI,418,683
21409,2018-04-07,19-SMJ-5523,TOFAS,DOGAN,2000,153301,DEBRIYAJ RULMANI,639,1603
21410,2019-12-06,81-VHH-5229,MERCEDES,C180,2011,100396,DEBRIYAJ RULMANI,699,292
21411,2019-05-31,59-GQP-1861,VOLVO,V1,2015,34586,DEBRIYAJ RULMANI,575,1507
21412,2019-01-25,29-WVH-7163,TESLA,T3,2010,63920,DIREKSIYON POMPASI,724,1087
