id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
17261,2016-01-29,68-LHN-2673,SAAB,S4,2016-01-22,4606,5066,1969
17262,2019-04-16,26-QUU-4378,FIAT,500L,2008-04-21,78020,5384,804
17263,2001-11-19,21-BKZ-947,VOLKSWAGEN,JETTA,2001-01-01,51034,8154,1960
17264,2006-11-10,08-DWZ-2211,FORD,FIESTA,2003-06-14,153447,9286,1711
17265,2009-05-13,65-KZL-668,MERCEDES,S600,2007-11-17,65239,5627,1485
17266,2012-05-31,77-WKQ-5964,PEUGEOT,206,2011-07-23,27182,1147,1462
17267,2009-10-03,45-BDE-7872,TOFAS,DOGAN,2001-09-01,86729,4401,699
17268,2009-07-13,21-GWK-1423,PEUGEOT,206,2001-09-10,92519,7576,641
17269,2016-07-27,66-BPW-3699,VOLVO,V4,2012-05-19,73570,1632,1339
17270,2015-12-01,17-FQK-498,AUDI,Q5,2008-07-15,175294,2393,1657
17271,2015-06-12,24-MDX-9103,VOLKSWAGEN,JETTA,2002-12-29,125387,7579,1229
17272,2010-01-08,12-OSO-7582,TOFAS,DOGAN,2005-03-10,50446,2693,1488
17273,2002-10-04,07-PQB-9221,BMW,X7,2002-01-27,169975,5195,839
17274,2001-04-01,29-CXD-9788,FORD,FIESTA,2001-01-03,136483,8405,544
17275,2005-06-10,38-QOF-3295,TOFAS,SAHIN,2002-05-01,152449,8042,1250
17276,2005-03-17,39-HBX-530,FORD,KA,2000-01-30,194395,1738,1894
17277,2003-05-12,77-RFX-4235,PEUGEOT,407,2000-03-21,128315,6528,1934
17278,2015-08-17,41-UWD-3615,MERCEDES,C180,2006-02-24,97659,6548,1024
17279,2019-07-06,55-SQQ-3585,PEUGEOT,407,2007-03-21,190037,4792,916
17280,2002-06-20,49-YPW-219,FIAT,500L,2002-06-18,170974,3020,1258
17281,2015-09-25,30-KIJ-6319,PEUGEOT,306,2009-06-22,16248,8981,1442
17282,2003-12-13,52-PGD-5543,TESLA,T4,2001-10-19,142137,6219,1439
17283,2020-02-22,13-ZGJ-5695,SAAB,S4,2003-10-23,74028,9391,629
17284,2005-09-23,55-NHT-4312,SAAB,S2,2000-08-23,113651,5116,1342
17285,2011-12-12,64-KXZ-4716,FORD,FOCUS,2010-04-22,125630,2120,845
17286,2002-12-08,01-QOG-7551,TOFAS,SAHIN,2002-11-08,165688,7176,1926
17287,2005-12-08,38-YUG-6060,BMW,X7,2004-03-29,118797,3393,1329
17288,2004-11-14,68-QRK-3415,TOFAS,SAHIN,2001-11-14,154360,690,711
17289,2007-09-05,59-QPK-4454,PEUGEOT,306,2001-06-28,40305,3261,1950
17290,2006-08-23,29-PIT-5290,BMW,X3,2000-03-18,32717,746,1691
17291,2003-10-16,65-RFI-576,FIAT,DOBLO,2001-04-18,122101,4596,1571
17292,2011-01-27,07-ULZ-1656,AUDI,A6,2005-12-19,7056,298,944
17293,2018-05-28,80-TUK-5987,VOLKSWAGEN,POLO,2006-01-15,146416,8308,951
17294,2018-11-19,24-QXH-6140,TOFAS,KARTAL,2008-08-17,138023,5384,1037
17295,2016-10-25,22-JHD-2093,BMW,X7,2011-08-25,136821,3056,1085
17296,2008-05-15,62-CKV-4191,BMW,X3,2002-03-26,7891,8067,925
17297,2008-08-22,38-YBU-7084,TOFAS,DOGAN,2002-01-11,16671,833,780
17298,2018-06-18,59-QFE-5833,PEUGEOT,206,2000-07-01,55072,8199,1597
17299,2010-07-14,79-TRP-6651,VOLKSWAGEN,JETTA,2003-01-02,175450,1066,1605
17300,2011-05-08,05-KJB-6220,MERCEDES,S600,2009-02-08,194499,7504,722
17301,2004-12-21,44-JTD-4020,PEUGEOT,306,2004-03-20,104413,7559,1339
17302,2019-05-10,40-GHE-2508,AUDI,Q3,2002-02-21,78027,8700,441
17303,2014-10-25,37-FER-3856,BMW,X3,2011-03-04,96895,4090,1669
17304,2012-10-29,81-YWN-4833,TESLA,T3,2011-06-14,10328,4355,556
17305,2013-08-30,63-TJO-8450,MERCEDES,S350,2013-07-06,46285,1976,1736
17306,2017-05-06,51-FUX-6660,VOLVO,V3,2009-06-02,141079,6636,528
17307,2004-10-07,01-OSE-6092,FIAT,500,2000-02-07,74075,5093,1364
17308,2002-12-18,78-BYP-5819,BMW,X5,2001-03-26,10027,5607,950
17309,2016-01-02,79-HZN-8507,SAAB,S1,2009-03-04,133307,7880,1581
17310,2012-10-18,35-AUX-3539,FIAT,500,2008-08-08,153093,4925,1887
17311,2006-12-21,42-XPY-2407,VOLKSWAGEN,POLO,2003-06-14,49201,1464,340
17312,2007-04-18,32-TZF-6666,TOFAS,KARTAL,2004-03-25,78808,3598,933
17313,2015-08-14,19-HAD-5774,FORD,FIESTA,2013-08-27,185189,141,1733
17314,2000-11-14,56-EUA-6792,TOFAS,SAHIN,2000-09-19,61374,7647,591
17315,2003-06-18,60-JEN-387,FORD,FOCUS,2001-11-05,140708,2060,460
17316,2015-02-10,38-GGY-816,VOLKSWAGEN,PASSAT,2008-08-26,59333,1878,272
17317,2016-11-12,11-NUQ-2613,FORD,FOCUS,2015-05-17,190115,1654,1284
17318,2007-01-14,56-RSM-3397,BMW,X5,2000-10-31,97489,9354,1915
17319,2012-09-04,37-GKK-6626,PEUGEOT,206,2002-10-31,25761,6676,1793
17320,2012-12-08,51-GOT-790,BMW,X5,2005-06-13,35301,1100,857
17321,2004-11-20,39-NYL-4423,PEUGEOT,206,2000-09-02,13123,9726,275
17322,2009-02-13,76-QWT-6567,TOFAS,KARTAL,2002-12-18,180489,4947,1684
17323,2011-11-10,10-RRC-5259,VOLVO,V2,2009-09-14,7907,6995,1066
17324,2015-01-24,18-ACZ-6147,FIAT,DOBLO,2001-12-14,133561,2343,1326
17325,2000-01-27,19-XCF-3829,TOFAS,SAHIN,2000-01-07,133585,7893,497
17326,2008-11-27,25-JUP-1204,PEUGEOT,206,2008-10-28,115612,558,1076
17327,2003-02-14,55-FGJ-335,PEUGEOT,407,2001-12-20,140992,4306,1617
17328,2019-06-29,46-SNW-1479,VOLKSWAGEN,PASSAT,2015-11-29,32756,4087,949
17329,2017-12-18,17-AVJ-1138,AUDI,A6,2007-04-18,14818,7396,1423
17330,2019-11-09,51-KDV-2876,TOFAS,SAHIN,2018-02-14,58264,5856,1358
17331,2018-04-14,41-DWF-3513,AUDI,A6,2003-06-02,116596,2398,1527
17332,2003-08-10,55-PXW-1024,MERCEDES,S600,2002-12-02,111971,9919,1517
17333,2003-11-15,09-EUE-4400,PEUGEOT,407,2001-06-13,40649,9705,1940
17334,2009-06-29,74-PJN-589,FORD,KA,2008-07-15,171229,4118,1799
17335,2000-12-25,12-NBJ-858,BMW,X5,2000-06-05,174849,8286,1380
17336,2002-03-11,44-KIE-2129,VOLVO,V3,2000-01-28,45603,9859,1260
17337,2004-05-23,41-XYR-5931,TESLA,T3,2001-06-19,54967,965,1596
17338,2010-12-10,52-BGK-8447,TESLA,T1,2000-09-27,9883,8101,1912
17339,2011-11-24,58-WDR-399,TESLA,T1,2006-10-24,55153,7756,1154
17340,2000-04-29,54-HXZ-5823,BMW,X3,2000-03-15,196366,2099,1393
17341,2006-08-26,34-PPS-6824,VOLVO,V3,2005-04-02,132954,6563,638
17342,2013-10-17,66-GRI-9758,FORD,KA,2010-09-26,182568,5429,1748
17343,2017-11-07,41-SBY-2098,FORD,FOCUS,2009-02-24,170280,6470,580
17344,2003-08-16,73-ESY-9424,FIAT,500L,2000-05-09,18536,9380,1209
17345,2019-04-11,37-EAY-9068,FORD,FIESTA,2012-12-24,63795,904,868
17346,2018-09-06,58-ZDD-3755,AUDI,Q7,2000-12-06,46315,8152,656
17347,2018-04-30,36-GBM-7669,PEUGEOT,407,2005-01-24,135317,9033,1232
17348,2002-07-05,18-PHE-7318,PEUGEOT,407,2002-03-01,10587,5465,1781
17349,2019-06-29,19-TSB-5863,FORD,FOCUS,2014-01-12,190829,6907,1908
17350,2004-11-22,69-OHV-6023,FORD,FIESTA,2002-10-06,128054,2722,1967
17351,2012-06-01,58-HOY-8830,TOFAS,KARTAL,2002-03-29,33048,7958,1656
17352,2015-10-22,42-ZVK-8141,FIAT,500L,2004-03-23,34259,2528,396
17353,2018-12-10,61-YHL-6133,PEUGEOT,407,2005-08-25,43816,2830,509
17354,2019-11-18,42-WES-2046,TOFAS,DOGAN,2007-10-14,67727,4223,665
17355,2001-06-20,09-XIT-9964,TESLA,T2,2001-05-01,3169,7102,1651
17356,2015-07-20,02-FUT-322,FIAT,DOBLO,2012-04-24,48155,9735,338
17357,2017-02-20,71-BZB-9212,FIAT,500,2009-12-27,60318,4890,863
17358,2008-12-01,75-VLY-2288,FIAT,500L,2002-10-19,80253,4567,1293
17359,2010-02-18,54-TAY-703,MERCEDES,C180,2000-04-25,95878,9216,1431
17360,2016-05-30,30-KWX-5547,VOLVO,V4,2007-04-29,133602,5215,1252
17361,2014-11-27,71-XKP-6180,SAAB,S4,2005-07-04,33290,3357,657
17362,2019-01-16,74-YBI-6831,VOLKSWAGEN,PASSAT,2016-05-25,196087,4319,715
17363,2001-09-14,58-CSB-7084,AUDI,Q3,2000-10-31,118380,9571,739
17364,2017-09-16,04-LMG-6633,SAAB,S4,2002-01-04,50296,195,776
17365,2016-01-01,26-IQX-5201,AUDI,Q7,2009-11-28,153611,3195,1916
17366,2009-07-11,81-RUC-7031,PEUGEOT,206,2003-04-30,184691,1359,1474
17367,2016-04-13,15-QWA-911,SAAB,S2,2000-10-02,158701,6143,1932
17368,2011-05-13,75-UJO-8667,AUDI,A6,2008-08-08,114728,7706,1926
17369,2009-09-14,80-DLL-5911,TOFAS,SAHIN,2002-07-20,168539,3964,1119
17370,2019-01-15,59-IVX-6616,PEUGEOT,407,2006-05-30,115640,9606,886
17371,2000-06-18,25-TIG-1717,TESLA,T2,2000-06-14,105467,8527,344
17372,2013-01-08,77-ZBW-2769,FORD,KA,2011-07-06,147152,5118,1222
17373,2006-03-24,77-UNB-8396,FORD,FOCUS,2004-09-15,122518,2245,1206
17374,2000-07-30,22-WNV-7819,TESLA,T1,2000-05-23,74208,5536,891
17375,2012-03-19,77-TFU-7498,SAAB,S2,2001-03-02,196186,5512,626
17376,2009-03-06,39-QAE-3097,PEUGEOT,306,2008-11-04,60775,6739,803
17377,2015-06-09,67-ASB-4870,SAAB,S2,2009-05-02,34297,6540,1307
17378,2010-11-04,45-HTC-7968,VOLKSWAGEN,PASSAT,2005-05-07,7061,7173,369
17379,2001-02-05,80-EBU-306,AUDI,Q5,2000-04-17,55304,3668,1389
17380,2018-10-17,30-BOK-5297,FIAT,DOBLO,2007-04-11,106632,6351,1064
17381,2014-11-17,09-FEN-6868,SAAB,S3,2007-10-05,124084,7397,1369
17382,2016-06-15,81-QYT-8972,SAAB,S3,2001-12-08,75134,9203,1837
17383,2015-09-26,43-BOG-64,VOLVO,V1,2002-02-07,161721,6483,1139
17384,2010-01-15,59-MJZ-9346,TESLA,T3,2005-02-10,12702,9478,1111
17385,2010-09-10,76-QJK-2180,TOFAS,DOGAN,2007-08-18,2756,1428,1216
17386,2003-06-13,25-NEC-7784,VOLKSWAGEN,POLO,2001-04-17,147119,1418,1789
17387,2017-12-04,25-VLN-3689,VOLVO,V1,2014-04-07,40822,8692,1904
17388,2015-04-19,15-XAH-8899,VOLVO,V1,2012-09-10,31956,1939,744
17389,2017-09-21,39-KZD-4085,VOLKSWAGEN,PASSAT,2014-03-06,37052,8019,1817
17390,2011-11-01,63-MFZ-5733,AUDI,Q3,2007-11-14,28938,5006,1911
17391,2003-05-13,24-OTW-9113,SAAB,S1,2000-02-29,97788,4631,1682
17392,2002-04-02,19-MZX-4733,AUDI,Q7,2000-03-07,170688,3612,453
17393,2007-04-30,58-RAF-1214,VOLKSWAGEN,PASSAT,2003-01-19,69006,9794,901
17394,2003-02-26,21-IKU-6676,VOLVO,V4,2002-02-25,176465,8777,752
17395,2012-02-05,62-AOX-7721,AUDI,Q5,2002-07-07,107570,1405,1966
17396,2010-11-20,44-GOF-6879,TOFAS,SAHIN,2010-03-05,158798,6140,1356
17397,2009-11-13,67-PTX-33,AUDI,Q5,2008-02-11,132100,3993,1126
17398,2015-05-31,65-GOM-370,TOFAS,DOGAN,2003-09-12,18021,6412,1226
17399,2010-09-02,77-FGR-7670,SAAB,S2,2002-09-30,126177,7247,1163
17400,2016-06-29,28-XAM-8525,MERCEDES,S600,2009-05-22,86673,1312,1873
17401,2009-05-25,40-URC-4878,FORD,FIESTA,2002-03-11,111223,3652,1535
17402,2005-10-16,73-UJU-5973,FIAT,500,2002-09-16,152505,5988,813
17403,2003-07-30,80-SHK-4012,SAAB,S1,2001-12-18,177565,579,1201
17404,2016-09-24,37-OPP-412,MERCEDES,S600,2016-03-02,164615,5917,1803
17405,2020-01-12,41-QED-3596,SAAB,S2,2010-01-14,18357,7391,793
17406,2000-08-29,61-IQM-2523,TESLA,T4,2000-01-10,80739,7334,1329
17407,2017-07-06,55-TBU-4017,BMW,X3,2011-05-04,24339,8854,1729
17408,2003-12-28,38-JXG-7223,FIAT,DOBLO,2002-04-16,96355,4522,1736
17409,2008-05-10,71-SAH-9523,VOLKSWAGEN,JETTA,2007-08-25,100478,5789,1946
17410,2016-01-01,16-EXQ-9518,AUDI,Q3,2010-04-26,34248,2962,1256
17411,2009-12-26,81-XWR-6903,MERCEDES,S350,2006-04-26,66597,7359,1519
17412,2006-02-26,30-AWZ-8785,SAAB,S4,2002-12-03,101065,3666,1257
17413,2014-04-09,37-EGB-1192,MERCEDES,S600,2007-03-28,15727,7326,1803
17414,2013-11-20,81-JOX-4948,BMW,X7,2003-10-22,91465,795,1537
17415,2007-08-11,78-DTN-2707,VOLVO,V1,2004-01-04,129493,5802,1382
17416,2007-05-10,53-OLM-3691,FORD,KA,2001-07-15,148165,4771,1923
17417,2005-12-06,77-LWO-7874,VOLKSWAGEN,PASSAT,2001-04-25,20319,2838,691
17418,2018-05-09,60-LCB-9582,SAAB,S1,2013-03-13,89792,1507,1262
17419,2016-01-15,02-VHS-259,PEUGEOT,206,2014-07-03,87641,842,1351
17420,2004-09-16,09-WEL-2176,TESLA,T3,2000-10-31,122446,9750,1285
17421,2017-11-27,61-YFR-9628,TESLA,T3,2014-10-11,48333,8652,1079
17422,2005-04-26,27-EGK-3937,AUDI,Q5,2003-08-06,40516,5340,953
17423,2011-10-02,07-FHL-800,BMW,X3,2010-08-06,4316,3395,900
17424,2005-03-03,14-YFJ-8433,TESLA,T2,2004-11-12,69787,795,1259
17425,2007-07-18,07-SRH-5879,AUDI,Q7,2000-06-13,107881,342,1793
17426,2005-02-19,40-LHN-5815,TOFAS,SAHIN,2002-11-20,183997,3616,1534
17427,2004-09-24,02-VCD-4154,FORD,FOCUS,2000-12-06,167458,4671,1570
17428,2014-05-23,14-HSC-4700,SAAB,S2,2012-03-03,113560,6965,1706
17429,2012-02-12,19-PPO-2724,VOLKSWAGEN,JETTA,2007-01-10,14173,3651,509
17430,2013-07-17,32-QOJ-1719,BMW,X7,2006-04-29,131813,8403,1560
17431,2016-07-23,69-ZVU-5526,TOFAS,DOGAN,2005-10-04,6503,7334,467
17432,2010-04-25,16-YRP-1065,BMW,X5,2008-07-13,193632,6329,829
17433,2014-10-26,16-DZF-9710,BMW,X7,2009-07-07,149530,2516,618
17434,2019-02-21,46-OOA-4162,SAAB,S2,2012-07-30,31520,3456,1244
17435,2008-12-18,68-LAA-265,VOLVO,V3,2008-04-06,53420,3181,851
17436,2019-12-29,65-PJU-3496,VOLKSWAGEN,PASSAT,2004-02-25,142501,5108,1646
17437,2001-11-22,69-FAC-7351,TESLA,T3,2001-03-11,183561,8183,1664
17438,2004-08-10,68-HNL-6228,AUDI,Q7,2002-10-08,128454,7499,326
17439,2019-12-07,36-MSR-6003,AUDI,Q5,2017-10-29,47917,5552,905
17440,2000-03-04,38-JXZ-9376,PEUGEOT,206,2000-01-10,23068,9004,1816
17441,2016-06-28,70-FGL-5726,TESLA,T3,2013-05-26,151944,1342,748
17442,2013-03-14,25-EKY-7437,BMW,X7,2004-01-20,74357,811,1051
17443,2017-01-15,44-EEX-6028,TOFAS,SAHIN,2008-12-20,87652,2834,406
17444,2018-02-02,16-GOA-7768,BMW,X7,2010-03-22,149795,837,473
17445,2018-01-08,38-JNV-822,BMW,X3,2004-01-25,179258,7479,1758
17446,2016-07-16,33-NFR-1902,VOLVO,V1,2015-06-13,155907,3165,1331
17447,2011-09-19,17-EFK-1950,FIAT,DOBLO,2002-04-25,90249,8897,1493
17448,2007-12-15,67-KAQ-7290,PEUGEOT,206,2004-06-15,22709,9448,1684
17449,2017-08-31,51-KGY-4652,TOFAS,DOGAN,2014-01-24,100380,6581,1778
17450,2008-05-12,05-DVX-7767,AUDI,Q7,2006-02-02,3898,5527,727
17451,2006-04-05,53-TBY-259,FIAT,DOBLO,2003-03-28,83817,9924,565
17452,2018-05-08,04-MQX-2548,BMW,X7,2008-09-11,152963,4786,562
17453,2005-11-30,08-JUQ-133,FIAT,EGEA,2004-02-16,111465,1815,571
17454,2013-02-13,75-TEG-3772,PEUGEOT,206,2009-11-04,148667,8186,1396
17455,2008-01-20,26-VLB-6597,TESLA,T2,2000-05-12,135862,7019,1959
17456,2006-07-27,29-OHP-6775,FIAT,500L,2001-12-02,78230,2022,339
17457,2016-11-04,76-LGH-8719,VOLKSWAGEN,POLO,2001-12-11,12366,6240,1953
17458,2012-01-13,44-CEE-7237,TOFAS,DOGAN,2011-07-20,196482,9280,659
17459,2010-04-23,31-HOO-6272,SAAB,S4,2000-05-24,119528,4521,1615
17460,2020-04-01,60-LNL-9994,PEUGEOT,206,2011-11-21,167819,4504,431
17461,2003-07-28,11-RBU-634,FORD,KA,2001-04-03,23774,5819,1967
17462,2015-04-19,37-POE-6722,TESLA,T4,2009-05-16,135052,5298,282
17463,2014-07-16,73-MOR-2861,TOFAS,SAHIN,2002-01-29,46513,8189,1148
17464,2000-09-08,11-SJO-856,AUDI,Q3,2000-02-10,199515,9453,1826
17465,2010-05-25,56-EEO-1665,FIAT,DOBLO,2002-06-05,68834,662,451
17466,2003-12-25,15-VDM-533,FORD,FOCUS,2000-11-18,58914,617,1452
17467,2018-07-22,73-LWE-3429,FIAT,DOBLO,2004-01-17,85678,3790,1928
17468,2014-10-22,24-KTD-5710,MERCEDES,S600,2011-04-02,39789,1624,1745
17469,2018-03-05,76-HIA-9083,VOLVO,V3,2001-01-03,75020,801,1431
17470,2000-10-06,34-VWT-8078,AUDI,Q3,2000-03-10,33086,2601,943
17471,2018-04-15,22-TLE-3032,VOLKSWAGEN,PASSAT,2015-05-02,59946,1271,1883
17472,2009-09-06,66-HHH-1826,FORD,FOCUS,2000-01-11,134576,7167,574
17473,2008-03-10,39-OSO-3734,AUDI,Q7,2006-02-19,44099,7246,825
17474,2012-03-26,26-RBY-5962,MERCEDES,S600,2008-06-03,110787,3095,1536
17475,2001-01-28,22-MIF-3556,AUDI,Q3,2000-02-29,148074,3531,385
17476,2002-08-02,40-QLZ-2001,FIAT,EGEA,2001-02-27,141140,3612,1795
17477,2014-06-22,23-JLM-8633,FIAT,500,2006-09-09,4397,1086,1063
17478,2007-10-02,27-LHL-5069,TESLA,T1,2007-09-24,169363,376,1141
17479,2000-08-15,30-GWL-1607,BMW,X7,2000-06-06,99240,6084,1855
17480,2000-10-23,60-DHV-1262,VOLKSWAGEN,POLO,2000-07-16,17247,8915,1734
17481,2013-02-14,50-ZUR-2624,BMW,X7,2009-06-23,28727,4493,1172
17482,2010-11-07,19-UNY-3023,AUDI,Q5,2000-05-16,117157,9823,1889
17483,2015-12-31,07-PCK-8897,FORD,KA,2003-06-09,175930,3466,416
17484,2010-09-30,14-ZCQ-6849,BMW,X7,2002-04-25,131689,7812,570
17485,2003-06-23,07-WCX-2738,FORD,FIESTA,2000-02-14,83410,8489,669
17486,2010-05-10,59-CTL-2222,AUDI,Q7,2005-04-27,194396,7996,686
17487,2003-10-05,72-ZJC-8658,VOLKSWAGEN,PASSAT,2002-03-17,86461,9774,292
17488,2015-01-28,12-NRC-6848,AUDI,Q3,2006-12-20,15570,1103,396
17489,2001-03-19,77-WKI-5431,FORD,FIESTA,2000-08-29,181467,5344,1831
17490,2013-11-13,48-AKC-4012,TESLA,T1,2012-06-05,91366,8351,389
17491,2016-09-08,78-ZUC-3513,VOLVO,V3,2002-09-03,170583,9750,559
17492,2019-04-22,34-NHR-669,TESLA,T1,2009-11-15,138143,6677,922
17493,2011-01-14,04-GIL-3991,AUDI,Q3,2006-09-08,137103,4624,306
17494,2007-01-15,46-FVN-8347,BMW,X5,2005-10-12,75082,2035,629
17495,2011-08-05,37-XNX-4623,VOLKSWAGEN,JETTA,2011-06-18,75207,5596,1470
17496,2006-05-14,25-EGV-1803,BMW,X7,2005-10-08,184401,9856,398
17497,2006-07-24,67-KGL-8428,SAAB,S3,2006-03-30,86208,8512,583
17498,2003-10-20,72-CII-7775,FIAT,500L,2001-05-23,151999,2576,1352
17499,2001-10-11,02-KVY-3860,PEUGEOT,306,2000-05-06,156213,1644,313
17500,2007-05-31,05-AIK-2882,TOFAS,KARTAL,2003-06-28,15985,4489,1792
17501,2005-04-17,29-BJU-1146,PEUGEOT,206,2003-07-02,107824,8234,931
17502,2013-08-29,03-XNH-2539,MERCEDES,C180,2003-01-21,46528,4106,1700
17503,2001-11-30,04-ZHX-4319,TOFAS,SAHIN,2001-08-20,117104,8643,877
17504,2009-10-10,26-GSU-915,SAAB,S4,2000-12-02,76858,4389,876
17505,2010-05-12,42-QEJ-573,PEUGEOT,206,2007-06-07,195467,3169,689
17506,2007-09-25,38-VLH-1661,MERCEDES,S350,2000-11-05,85835,8440,1464
17507,2014-02-04,27-YPC-1587,VOLVO,V1,2007-01-25,128846,3866,1534
17508,2008-09-04,19-UBR-9404,VOLVO,V2,2000-01-28,156072,7521,440
17509,2006-09-16,13-MRP-9138,SAAB,S4,2001-07-04,152897,9495,1936
17510,2016-07-14,52-WMO-3645,FIAT,500,2010-05-05,8051,9674,1354
17511,2005-10-21,24-JOE-4647,TOFAS,DOGAN,2005-03-29,37603,6704,742
17512,2008-03-08,20-JLN-7641,VOLVO,V3,2003-03-18,61828,6872,348
17513,2012-06-14,68-HXO-6718,VOLKSWAGEN,PASSAT,2012-04-07,6807,3549,1957
17514,2014-10-05,17-JUD-701,VOLKSWAGEN,PASSAT,2013-04-22,124083,4053,494
17515,2016-10-04,36-MLE-7865,MERCEDES,S600,2015-10-18,152842,5390,1067
17516,2012-08-19,67-ZSA-2929,BMW,X5,2004-09-29,149030,7513,295
17517,2014-01-15,71-RAP-3479,MERCEDES,S600,2009-09-21,37232,9088,1778
17518,2016-05-29,64-IRW-8516,AUDI,Q7,2010-04-24,190337,6933,1184
17519,2011-02-03,79-WME-3346,MERCEDES,S600,2005-09-08,163470,8923,1545
17520,2011-05-15,52-WXO-1761,SAAB,S1,2006-01-27,129285,5394,331
17521,2013-01-03,72-RTA-5642,FORD,FIESTA,2008-11-24,55434,4815,1794
17522,2009-04-02,21-CNG-287,TOFAS,DOGAN,2009-02-01,59291,8870,317
17523,2015-06-24,66-ADW-4099,SAAB,S3,2010-02-26,94555,3394,1478
17524,2014-12-04,71-OJE-6297,TESLA,T4,2010-05-17,114071,4840,731
17525,2008-08-14,02-RXR-7227,SAAB,S2,2001-02-24,112304,1953,275
17526,2009-05-03,02-EPW-3470,MERCEDES,S350,2000-11-17,98608,8996,1921
17527,2015-07-14,48-MCU-7005,TESLA,T2,2013-05-10,79455,5583,426
17528,2011-10-17,42-DIA-1172,VOLVO,V3,2005-10-05,134926,9454,1786
17529,2011-05-25,78-QSA-3978,VOLKSWAGEN,PASSAT,2001-01-11,31907,4151,1900
17530,2008-12-04,23-PEL-2946,FORD,FIESTA,2004-05-25,59784,7300,904
17531,2004-01-03,34-ZOP-1942,FORD,FOCUS,2002-10-14,112693,289,1869
17532,2018-02-17,80-EVY-3344,VOLKSWAGEN,PASSAT,2006-01-23,121793,4322,1887
17533,2005-01-01,42-IYC-837,PEUGEOT,206,2001-02-27,194230,6060,717
17534,2011-02-21,77-BVX-2981,SAAB,S4,2008-02-07,59302,8776,1873
17535,2005-10-08,18-RMR-8159,VOLVO,V2,2004-07-02,12265,2019,1690
17536,2002-02-24,74-MNT-6015,SAAB,S1,2001-09-19,140884,3363,1395
17537,2007-12-04,61-JKV-8117,FIAT,500,2003-08-21,38000,3036,657
17538,2020-04-09,02-NUH-7118,AUDI,A6,2002-03-18,141903,2099,274
17539,2013-03-03,52-XLC-6324,VOLKSWAGEN,PASSAT,2004-09-21,115543,9572,736
17540,2005-12-10,38-FSM-8187,FIAT,500L,2002-02-22,77111,8459,1914
17541,2020-05-24,70-UTH-8562,MERCEDES,E200,2008-06-04,160089,2852,599
17542,2006-07-24,55-UNG-4708,TOFAS,DOGAN,2003-10-31,108443,1418,723
17543,2001-02-09,76-JWD-9474,PEUGEOT,206,2000-01-29,183139,2972,547
17544,2020-01-07,16-CKB-9559,FIAT,500,2004-03-04,134704,6621,1133
17545,2004-08-31,48-YMI-3306,FIAT,DOBLO,2001-06-20,6989,4266,419
17546,2000-05-28,05-ULA-5243,SAAB,S2,2000-01-18,197828,9216,1598
17547,2005-01-25,33-BYO-4114,MERCEDES,E200,2001-01-05,164145,8374,1564
17548,2010-03-23,66-FAZ-9292,MERCEDES,E200,2006-07-18,138257,1005,1736
17549,2000-07-27,42-INS-6059,FORD,KA,2000-01-02,135418,8162,400
17550,2005-07-27,03-BBP-1560,MERCEDES,S600,2001-11-04,127531,5722,1967
17551,2004-07-19,63-RZW-6499,SAAB,S4,2002-09-09,108175,5405,839
17552,2004-02-20,76-KFM-7863,FORD,FOCUS,2003-08-12,138401,8237,817
17553,2002-11-01,40-QWN-9450,FORD,FIESTA,2002-02-28,175587,9891,1733
17554,2004-02-23,43-FQN-6870,BMW,X3,2001-07-30,189066,7712,425
17555,2001-04-09,50-YRF-6161,AUDI,Q5,2000-07-10,79837,8200,1516
17556,2016-12-16,73-RIM-2063,AUDI,Q5,2004-10-05,180653,8064,1985
17557,2008-12-29,80-PLZ-6292,AUDI,Q7,2003-01-24,17525,7836,1557
17558,2009-10-04,36-PXK-8192,VOLVO,V4,2003-03-15,175109,256,681
17559,2016-07-04,32-EJZ-1091,TOFAS,DOGAN,2006-12-16,51846,681,1647
17560,2009-09-15,24-UIH-1223,VOLKSWAGEN,POLO,2001-10-18,32771,6151,606
17561,2009-03-24,42-QPU-3207,AUDI,A6,2003-07-29,27736,7512,1202
17562,2000-08-25,02-YYZ-7649,MERCEDES,S350,2000-08-17,36947,1767,1903
17563,2015-07-14,35-IAM-5032,AUDI,Q5,2007-03-11,63931,7141,1096
17564,2015-06-05,12-SCD-221,VOLKSWAGEN,JETTA,2015-05-25,153169,7480,401
17565,2016-05-25,06-XRQ-4599,PEUGEOT,306,2015-01-13,187091,9215,1705
17566,2002-10-08,28-UPT-1831,BMW,X7,2002-04-09,39335,6931,1696
17567,2000-10-06,46-NYH-3444,SAAB,S3,2000-03-24,92914,2213,1713
17568,2015-08-15,37-EPE-4588,AUDI,Q3,2004-10-20,39935,7629,1956
17569,2014-10-26,05-PPL-5680,MERCEDES,S350,2003-02-20,162827,8338,473
17570,2018-11-30,69-RFJ-8468,SAAB,S1,2010-07-19,161827,2958,998
17571,2000-12-27,72-ZSB-8491,VOLVO,V1,2000-05-19,86336,7654,1284
17572,2001-08-29,29-BOD-7799,SAAB,S2,2000-08-28,179567,6072,445
17573,2008-06-06,35-WCW-5848,BMW,X7,2000-08-09,139760,2289,1081
17574,2019-08-08,51-CRF-5848,BMW,X5,2003-03-19,134616,9022,1297
17575,2001-02-26,61-QSG-9621,VOLVO,V4,2000-04-04,114649,5327,1910
