id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
20967,2019-07-30,57-PXS-3253,BMW,X3,2008-03-29,20972,3182,1615
20968,2018-12-22,20-OKM-7105,FIAT,500,2003-03-18,140019,5887,1178
20969,2018-11-21,18-BLV-8966,VOLKSWAGEN,JETTA,2011-05-02,103565,2722,817
20970,2020-02-05,46-KAP-4573,SAAB,S3,2015-07-08,187282,9840,426
20971,2019-10-05,62-UEB-7336,SAAB,S3,2014-06-18,13039,7856,394
20972,2018-12-30,71-JBX-9208,TOFAS,KARTAL,2011-02-01,48041,6113,1606
20973,2018-05-08,45-TZX-9940,FORD,FIESTA,2011-05-16,139688,6280,1920
20974,2018-11-20,81-DWJ-5990,TESLA,T1,2009-03-10,11945,3094,975
20975,2018-08-23,44-VCI-495,TOFAS,KARTAL,2017-01-28,195455,650,428
20976,2018-12-25,08-CNP-9099,FORD,FOCUS,2014-09-26,85861,4114,848
20977,2018-06-23,02-JXK-3244,FIAT,EGEA,2005-10-15,8564,4532,267
20978,2019-12-25,39-DIE-4864,PEUGEOT,407,2003-07-22,146138,6015,1927
20979,2018-12-20,28-TDR-230,MERCEDES,S600,2015-01-30,177566,9352,813
20980,2018-02-12,75-YBB-5827,BMW,X7,2015-06-16,137515,3153,1616
20981,2019-05-22,39-IJI-5578,FIAT,EGEA,2014-08-04,32008,7497,1172
20982,2019-10-04,41-LIK-924,TESLA,T1,2000-03-29,152222,7810,1247
20983,2018-09-03,30-OWQ-5632,TOFAS,DOGAN,2011-08-10,6021,3872,439
20984,2019-05-28,56-SRX-9707,PEUGEOT,306,2017-09-04,143785,2624,1556
20985,2018-01-12,39-TCJ-3340,AUDI,Q7,2004-01-27,181380,7561,411
20986,2018-09-13,65-EPV-8531,MERCEDES,S350,2018-05-16,110146,2654,337
20987,2018-02-19,03-YFO-1370,BMW,X5,2008-05-31,192485,5255,920
20988,2018-03-22,72-KPD-3665,PEUGEOT,407,2008-06-06,119718,2503,1795
20989,2018-04-29,43-AZJ-182,MERCEDES,S350,2004-10-09,23720,6524,569
20990,2018-05-28,78-GGV-9458,AUDI,A6,2016-09-26,66446,2156,1289
20991,2018-10-31,08-WPB-6210,PEUGEOT,407,2014-11-11,166178,5965,1570
20992,2019-03-08,51-MHU-4974,MERCEDES,S350,2007-07-16,7839,6907,1804
20993,2018-11-26,31-QPR-2111,VOLVO,V3,2009-09-21,70684,5118,518
20994,2020-02-08,26-QCD-1822,TESLA,T2,2008-03-13,21059,8120,1731
20995,2018-12-09,56-BOY-8526,VOLKSWAGEN,PASSAT,2007-04-24,113972,4484,743
20996,2019-02-26,77-REU-5371,TOFAS,KARTAL,2011-12-14,162756,7434,258
20997,2019-03-18,08-MAG-3982,TESLA,T4,2007-04-12,162837,5437,824
20998,2020-04-12,11-JBG-447,TESLA,T4,2017-04-20,168388,503,1309
20999,2018-02-08,13-WDM-9607,VOLVO,V1,2009-02-06,170878,789,929
21000,2019-05-25,56-EFU-5915,BMW,X3,2017-08-29,171208,7297,1310
21001,2019-04-21,55-EZO-1884,TESLA,T3,2014-09-16,137809,2978,293
21002,2018-03-04,28-DIJ-8514,MERCEDES,S600,2013-07-24,138142,7029,841
21003,2019-10-04,09-SYP-391,PEUGEOT,206,2005-03-22,187711,2265,1620
21004,2018-08-11,45-YHJ-88,AUDI,Q7,2005-05-26,130732,949,310
21005,2019-04-26,29-YJU-5703,TESLA,T4,2006-09-10,56960,7939,734
21006,2019-10-17,73-TWX-2635,BMW,X7,2004-01-18,198805,7913,706
21007,2020-01-01,03-SUM-2674,TOFAS,DOGAN,2004-02-13,147226,8249,774
21008,2019-02-26,74-IVE-4206,SAAB,S2,2001-04-30,44813,1629,794
21009,2020-02-27,39-CEB-5153,VOLVO,V4,2013-07-13,14145,6949,1529
21010,2019-06-13,57-QOX-1563,MERCEDES,C180,2010-01-16,157582,2963,769
21011,2019-09-24,73-NSH-7000,SAAB,S2,2019-01-10,151122,8732,996
21012,2019-04-27,18-QLC-9461,VOLVO,V3,2010-12-27,3577,1406,661
21013,2018-06-02,22-OVG-5175,FORD,FOCUS,2003-02-17,198075,5473,1545
21014,2018-11-06,54-OIM-2226,MERCEDES,C180,2000-07-07,187911,5020,1154
21015,2020-05-16,44-TOH-9110,FIAT,EGEA,2013-11-19,105379,2244,916
21016,2020-04-23,50-HBO-2965,SAAB,S3,2011-08-05,48793,3103,1366
21017,2019-01-11,06-KVW-5046,FIAT,DOBLO,2003-06-04,29697,2652,1160
21018,2018-10-19,13-RBD-7830,MERCEDES,S350,2014-10-25,171147,6126,889
21019,2020-05-28,33-ZYI-1112,BMW,X7,2016-12-18,152697,6725,1837
21020,2018-12-01,53-SDI-101,SAAB,S1,2005-11-17,84873,853,1218
21021,2020-03-15,20-CPZ-3999,FORD,FOCUS,2018-03-30,18290,9865,474
21022,2020-05-16,26-SRD-2412,FORD,FOCUS,2012-09-25,80310,4605,1959
21023,2019-03-26,36-RJP-3597,TESLA,T4,2005-10-29,90830,7467,427
21024,2019-10-15,68-YYU-3390,SAAB,S1,2007-03-17,10416,8352,743
21025,2018-05-02,70-EHR-5346,TESLA,T1,2005-03-16,123894,4664,390
21026,2019-05-09,39-OBP-965,AUDI,Q7,2016-11-08,113925,1068,1363
21027,2018-06-13,25-QFW-4396,VOLKSWAGEN,JETTA,2000-08-31,169224,360,1157
21028,2020-03-11,13-PVN-1125,TOFAS,DOGAN,2003-09-05,133412,765,1438
21029,2018-01-04,33-FOX-6928,SAAB,S1,2010-12-07,72948,6103,255
21030,2019-01-03,02-IQA-6794,FORD,FOCUS,2009-08-25,181265,5713,1219
21031,2019-07-28,53-EQX-3798,VOLKSWAGEN,PASSAT,2011-09-23,111385,2162,1444
21032,2018-12-27,79-EZL-8891,SAAB,S3,2008-10-28,54041,64,1135
21033,2018-11-20,72-WSO-745,BMW,X3,2012-02-05,118371,9652,303
21034,2019-06-16,63-LGH-5653,TOFAS,DOGAN,2014-11-25,117868,1805,737
21035,2018-09-14,17-ZDK-4296,TESLA,T2,2018-07-27,1063,2506,982
21036,2018-09-27,04-FMY-7265,SAAB,S1,2008-11-15,92496,3370,1518
21037,2018-02-19,34-TYD-7266,FORD,FIESTA,2010-03-03,107983,9047,641
21038,2019-09-02,47-DRG-6207,TOFAS,KARTAL,2002-12-07,138627,6653,1198
21039,2019-03-08,76-YOZ-4511,BMW,X3,2018-03-20,61793,1771,1663
21040,2020-05-18,67-QXA-3504,SAAB,S3,2019-05-20,37998,4991,1252
21041,2019-11-22,64-AKM-3759,FORD,FIESTA,2016-02-16,90034,9987,1171
21042,2019-05-31,18-UQM-5279,AUDI,Q5,2004-07-08,87131,6288,1230
21043,2018-02-18,79-WDL-7309,AUDI,Q5,2001-07-10,63398,9881,510
21044,2019-08-23,42-UUG-319,BMW,X7,2019-05-07,42867,4847,547
21045,2018-09-08,50-KNZ-772,AUDI,A6,2004-05-02,9891,5253,603
21046,2019-08-15,05-IBW-3336,TOFAS,KARTAL,2008-09-04,38153,1919,1811
21047,2018-11-05,14-NRB-7358,AUDI,Q5,2001-09-28,178742,7635,894
21048,2020-01-02,26-AEZ-9800,FIAT,500L,2019-01-06,133565,2297,1076
21049,2019-11-14,71-TJS-2724,VOLVO,V1,2014-11-01,50525,680,350
21050,2019-05-14,36-GZC-9359,TESLA,T1,2008-08-23,125051,5014,1862
21051,2019-07-15,73-MXF-8133,AUDI,Q3,2004-10-21,158860,7012,314
21052,2019-12-04,12-ZYD-7853,AUDI,Q7,2004-05-04,59977,885,818
21053,2019-07-08,60-LCU-83,FIAT,500,2015-10-25,39950,1793,1543
21054,2020-04-28,45-GJE-4849,VOLVO,V2,2016-05-19,135024,9186,541
21055,2020-03-27,19-BKS-4774,AUDI,Q3,2004-09-03,134599,4389,1855
21056,2018-12-06,58-CIA-8551,TOFAS,KARTAL,2006-02-07,176484,8398,254
21057,2018-03-30,02-SQF-7367,PEUGEOT,407,2010-02-24,136229,9631,321
21058,2018-06-12,28-SBP-6353,FIAT,500,2016-06-23,19013,4516,1897
21059,2020-03-08,04-HNU-7799,MERCEDES,C180,2016-11-13,88123,8732,1860
21060,2019-11-03,46-INM-6070,TOFAS,SAHIN,2003-07-20,84684,1120,1158
21061,2019-03-25,36-JDX-6761,FORD,FOCUS,2005-12-25,34628,3260,1708
21062,2019-12-28,12-NFU-421,FORD,FIESTA,2014-11-28,65017,7048,736
21063,2018-05-16,57-WDU-3653,BMW,X5,2014-11-24,195461,6818,1571
21064,2018-05-31,11-BNE-3085,AUDI,Q7,2003-07-04,178780,2761,1799
21065,2019-10-31,35-FTI-6679,VOLKSWAGEN,JETTA,2010-11-28,14988,7927,1271
21066,2019-08-16,17-QMZ-2394,TOFAS,KARTAL,2016-01-08,94451,2096,982
21067,2019-04-24,13-EBA-6077,BMW,X3,2002-01-05,26912,3769,1846
21068,2018-07-29,81-RES-9759,VOLVO,V3,2011-03-18,102265,6177,1431
21069,2019-06-26,11-VPT-1621,VOLVO,V1,2009-04-02,24545,1487,1952
21070,2018-02-19,69-NWX-3160,SAAB,S1,2007-08-22,136355,2314,573
21071,2020-04-27,41-MRQ-4149,SAAB,S4,2011-09-05,142056,9451,1050
21072,2018-11-10,49-ISQ-9865,SAAB,S3,2013-06-16,135636,5605,1524
21073,2019-09-22,07-TDV-3235,MERCEDES,S350,2012-02-10,199312,2963,805
21074,2018-10-19,64-CYZ-2322,PEUGEOT,407,2002-04-14,131618,7455,1409
21075,2018-12-17,09-SWA-1394,TESLA,T3,2016-03-04,172289,3057,1788
21076,2018-09-21,62-YLN-3896,BMW,X7,2002-11-26,52918,2257,1440
21077,2019-09-08,49-IBY-194,BMW,X3,2004-08-15,51895,4351,422
21078,2020-05-17,02-IZT-7380,VOLKSWAGEN,POLO,2008-07-18,43226,5581,773
21079,2018-04-11,28-PIX-1725,FORD,FIESTA,2001-11-30,5647,4390,322
21080,2019-04-30,64-UVE-2250,BMW,X5,2003-06-23,154863,3506,427
21081,2018-05-17,67-UWG-302,TESLA,T3,2005-10-12,182860,3133,1953
21082,2019-01-27,53-VHA-7037,SAAB,S4,2005-04-26,190296,6896,755
21083,2019-11-14,77-QJH-9880,AUDI,Q7,2015-04-03,88777,8787,426
21084,2019-05-14,45-KHS-5122,VOLVO,V1,2005-11-17,33626,7367,967
21085,2019-09-12,55-IJC-4775,MERCEDES,S600,2001-10-21,53316,7833,1808
21086,2018-06-10,57-ZIO-5790,VOLKSWAGEN,JETTA,2013-01-28,17509,1850,1456
21087,2020-02-07,57-QXP-8268,VOLVO,V2,2005-04-11,144986,6903,267
21088,2018-01-21,55-GQD-7044,PEUGEOT,306,2001-03-01,44944,957,1475
21089,2018-04-04,49-LWV-1579,SAAB,S3,2013-03-31,165908,9684,1820
21090,2018-03-13,15-NZQ-9068,FORD,FIESTA,2007-01-08,141070,2926,734
21091,2019-01-25,72-EWE-5474,VOLKSWAGEN,JETTA,2016-04-29,31090,3392,949
21092,2020-03-18,72-JUL-3501,BMW,X7,2013-01-22,170048,6053,1981
21093,2018-06-05,69-PWR-140,FIAT,DOBLO,2014-12-22,180086,3284,1972
21094,2018-07-02,48-JJV-8539,PEUGEOT,206,2003-11-16,82816,4458,1204
21095,2018-10-15,66-BSP-4029,PEUGEOT,206,2007-05-22,53720,8483,753
21096,2018-12-01,65-CED-6810,FORD,FIESTA,2010-07-02,82949,5408,1665
21097,2019-09-17,02-SBD-6416,VOLVO,V2,2000-01-30,121165,1878,404
21098,2019-04-15,06-JCX-6359,VOLKSWAGEN,POLO,2004-04-21,112385,5326,521
21099,2019-01-22,76-QUG-1640,FORD,FOCUS,2014-12-09,137549,4868,693
21100,2018-04-20,69-LKL-2151,VOLVO,V2,2011-04-01,97266,5932,438
21101,2019-04-25,06-ZVZ-2550,FORD,FOCUS,2010-11-06,92783,4265,725
21102,2018-05-29,15-BAO-1685,TESLA,T3,2008-05-01,53796,4410,783
21103,2018-10-04,15-CDA-3386,VOLVO,V4,2006-11-15,127722,6614,1718
21104,2019-11-06,48-FVH-3087,SAAB,S2,2005-04-21,183526,5041,476
21105,2018-04-08,29-HFJ-480,AUDI,Q7,2011-03-20,169330,3214,1221
21106,2018-11-08,13-EIF-2667,TESLA,T1,2007-02-27,117403,2987,885
21107,2018-04-22,28-VJB-6446,SAAB,S2,2014-06-18,134622,2195,1538
21108,2019-08-13,43-HTH-2673,MERCEDES,C180,2011-02-13,153759,9061,753
21109,2018-03-19,01-WZF-7793,VOLKSWAGEN,PASSAT,2003-03-18,47849,1835,484
21110,2020-02-04,69-BHG-2893,AUDI,A6,2018-07-05,192717,8784,857
21111,2018-03-17,49-QXO-6426,VOLVO,V3,2016-10-17,18022,1698,1143
21112,2019-02-23,28-OVD-1643,BMW,X5,2016-03-21,63292,2212,1561
21113,2018-10-20,61-NFU-2781,PEUGEOT,206,2011-02-07,175721,5065,1089
21114,2018-04-14,41-ZQI-1935,TESLA,T3,2018-03-19,69588,9071,1063
21115,2018-01-26,79-YKU-8646,SAAB,S3,2015-09-05,132040,7470,1326
21116,2018-05-09,75-LLW-1554,VOLVO,V2,2018-03-22,36753,2877,1082
21117,2019-01-12,20-FCV-7654,FORD,KA,2006-08-08,96077,6850,272
21118,2018-10-22,35-SWK-2737,VOLKSWAGEN,POLO,2001-03-23,180800,8193,1116
21119,2018-01-02,59-WYW-2997,FIAT,500L,2012-04-08,106298,8766,1618
21120,2018-11-20,05-BLU-3617,VOLKSWAGEN,PASSAT,2003-12-18,13601,6256,507
21121,2019-10-04,05-KFQ-827,TESLA,T1,2004-05-03,152445,703,724
21122,2019-07-26,26-FLC-8398,AUDI,Q7,2007-11-02,95076,75,765
21123,2018-06-12,55-LJS-1582,AUDI,Q7,2002-03-04,134966,6348,405
21124,2018-02-17,52-FCU-7183,FIAT,EGEA,2000-03-15,94773,9520,1044
21125,2018-10-26,76-MNM-9691,TESLA,T2,2003-11-21,50965,607,1206
21126,2018-03-03,24-LVU-6969,SAAB,S3,2018-01-02,4491,5478,728
21127,2018-12-08,69-GSQ-9871,TESLA,T1,2005-09-27,42305,2923,1879
21128,2019-10-18,33-GOR-1483,PEUGEOT,206,2014-10-08,51172,107,291
21129,2018-11-01,53-WTK-4005,BMW,X7,2004-04-18,28176,8735,1056
21130,2019-06-28,35-IJV-9204,FIAT,500,2015-08-15,84987,282,1170
21131,2018-03-16,26-JJV-1247,MERCEDES,S600,2017-10-11,177177,9256,627
21132,2019-07-09,49-ZOM-7683,VOLKSWAGEN,JETTA,2015-04-04,106117,2052,1348
21133,2020-05-24,17-ZPZ-1524,VOLKSWAGEN,JETTA,2011-08-20,74250,5386,1664
21134,2020-05-16,36-RCC-9643,VOLVO,V2,2014-05-29,158796,4349,1602
21135,2019-08-17,32-NOR-4055,VOLKSWAGEN,POLO,2011-12-01,74432,2766,1129
21136,2019-01-09,28-GPU-3598,PEUGEOT,407,2001-06-15,76624,7372,1704
21137,2020-05-09,09-YHI-5335,AUDI,Q7,2017-11-28,164211,4252,1037
21138,2019-02-22,66-HCR-7040,BMW,X5,2019-01-26,103312,4949,803
21139,2018-05-18,55-KBD-866,FIAT,DOBLO,2013-04-25,50181,8688,1841
21140,2018-12-09,05-CGO-8514,TESLA,T4,2007-03-04,81801,8899,1548
21141,2018-09-24,62-TUW-143,AUDI,A6,2016-12-28,134779,8421,1842
21142,2018-01-10,40-ETL-4914,SAAB,S3,2008-03-09,116450,4061,602
21143,2019-02-06,49-OCW-2740,TOFAS,DOGAN,2001-04-27,49343,5933,681
21144,2020-04-11,78-QUZ-2779,FIAT,EGEA,2017-06-20,59826,2073,635
21145,2020-05-30,60-PYI-7494,BMW,X7,2011-10-13,48572,5919,1370
21146,2019-06-24,04-QSQ-1705,TOFAS,KARTAL,2015-01-16,101684,7856,420
21147,2019-07-09,57-XIH-9538,MERCEDES,S600,2005-11-06,144882,2193,286
21148,2019-12-05,16-RMR-1050,MERCEDES,E200,2002-01-18,138377,1541,1244
21149,2020-03-20,71-CZV-5946,VOLKSWAGEN,JETTA,2016-09-08,94304,8996,411
21150,2018-09-15,41-DOW-7643,MERCEDES,S600,2002-12-06,182688,8537,1060
21151,2018-09-21,75-LPN-9234,TESLA,T3,2010-03-19,168978,6210,1048
21152,2020-03-18,18-SBP-3885,VOLKSWAGEN,POLO,2019-07-29,103615,646,1269
21153,2019-10-30,57-UXZ-466,AUDI,Q7,2008-04-27,57450,6681,1656
21154,2019-04-24,16-NMT-7001,FORD,FOCUS,2016-10-25,151838,8890,343
21155,2019-05-02,67-NYX-6895,VOLVO,V4,2004-02-14,96121,2546,530
21156,2020-01-01,22-CIM-8311,AUDI,Q5,2014-02-22,46991,1659,768
21157,2019-05-04,41-VUM-1827,AUDI,Q7,2002-02-09,65433,9482,1738
21158,2018-05-04,15-CGR-437,VOLVO,V3,2002-03-04,18555,3636,854
21159,2020-03-18,26-WPC-5491,VOLVO,V3,2007-12-07,117460,7257,656
21160,2018-08-31,08-IIO-3439,AUDI,Q3,2007-01-30,112002,6574,1968
21161,2019-09-05,16-FBD-3416,TESLA,T2,2010-09-19,101508,6375,1096
21162,2018-03-11,17-TEU-821,AUDI,Q3,2000-03-16,161300,4261,638
21163,2018-07-04,41-PLE-6266,TESLA,T3,2010-03-23,75902,9556,1950
21164,2019-08-30,64-PYL-7319,PEUGEOT,206,2003-06-11,131154,8115,1643
21165,2020-04-05,17-ONO-8057,BMW,X3,2012-05-12,129462,5703,955
21166,2019-10-29,02-JVF-8728,VOLKSWAGEN,JETTA,2006-11-09,138840,2740,1555
21167,2018-02-23,37-QAQ-4766,BMW,X7,2001-05-17,91453,1973,1388
21168,2018-03-03,34-IMT-7586,TOFAS,DOGAN,2011-05-30,15802,2861,1768
21169,2018-06-03,71-SVT-7514,SAAB,S1,2017-05-20,187224,2232,1992
21170,2018-07-24,64-UWH-209,TESLA,T1,2010-05-11,88100,4915,935
21171,2019-07-08,01-QNH-6201,BMW,X7,2009-01-29,182824,2982,395
21172,2020-01-12,39-AHE-5945,TOFAS,SAHIN,2003-08-21,6869,9784,850
21173,2020-03-23,37-JRS-1397,FORD,FIESTA,2019-08-15,71504,1342,1400
21174,2020-04-07,77-ZYB-8973,TOFAS,SAHIN,2005-07-26,22180,2583,1117
21175,2020-04-26,75-MVV-280,VOLKSWAGEN,POLO,2015-07-06,143349,2645,1032
21176,2018-04-04,24-ZUZ-3955,SAAB,S2,2016-01-16,66556,9505,471
21177,2018-06-12,80-IMM-1347,TOFAS,DOGAN,2001-04-05,37304,3694,721
21178,2019-08-25,06-URG-8034,TOFAS,DOGAN,2016-11-21,25924,4804,1445
21179,2019-12-23,07-WQA-6720,SAAB,S3,2006-03-13,107840,2424,332
21180,2019-07-24,38-XFF-8060,BMW,X5,2003-06-01,26037,8891,1663
21181,2018-06-28,73-MAR-1968,MERCEDES,C180,2002-10-28,168173,6013,551
21182,2019-09-10,39-EOA-9379,VOLKSWAGEN,JETTA,2013-02-07,108798,2241,1680
21183,2018-10-07,40-SGU-242,VOLKSWAGEN,POLO,2018-04-09,50020,9166,429
21184,2018-01-22,22-YFT-7180,BMW,X3,2000-09-22,196292,3326,970
21185,2019-07-10,74-WID-2985,FORD,KA,2015-04-10,41947,9385,1721
21186,2019-08-14,48-OHW-5907,VOLVO,V4,2012-12-28,7791,3857,628
21187,2019-09-15,11-MPN-3845,PEUGEOT,407,2015-08-20,195206,9966,1456
21188,2019-05-18,28-SUG-1843,FIAT,500,2002-10-08,106337,6443,1595
21189,2019-09-18,63-RKQ-9136,AUDI,A6,2015-08-16,140687,1906,1668
21190,2019-05-18,46-OIW-256,BMW,X5,2016-05-31,164430,7209,1521
21191,2018-12-25,38-CIU-3795,MERCEDES,C180,2003-03-24,77677,213,1217
21192,2019-05-16,10-FDN-8035,TESLA,T4,2015-10-09,101528,9347,1376
21193,2018-03-24,04-KQP-6869,VOLVO,V1,2007-09-04,147756,7631,791
21194,2018-03-20,40-PWO-4701,BMW,X3,2012-01-17,32691,7343,332
21195,2018-09-24,14-CKS-3893,VOLVO,V3,2004-02-24,158358,4169,1697
21196,2019-04-27,74-ZJE-9133,TESLA,T2,2000-09-20,119527,1159,380
21197,2018-07-16,26-LCB-1888,BMW,X5,2002-06-18,117210,4823,1506
21198,2020-05-11,57-RWY-7267,TESLA,T4,2010-11-19,136933,4678,443
21199,2019-10-08,01-XFN-2195,MERCEDES,E200,2016-02-21,146102,1356,1759
21200,2018-12-27,02-RJD-8128,VOLKSWAGEN,PASSAT,2000-11-26,92938,5597,1262
21201,2019-10-18,43-MWQ-7754,FIAT,EGEA,2010-03-05,92410,9114,1308
21202,2019-01-25,73-HZS-2086,TESLA,T2,2004-02-02,163250,8918,752
21203,2020-01-05,41-NRP-3807,TOFAS,SAHIN,2016-12-29,53151,4477,1071
21204,2019-01-08,27-RQN-52,VOLKSWAGEN,POLO,2004-05-06,147647,1354,1315
21205,2020-01-22,06-VCE-2527,PEUGEOT,306,2017-05-24,110396,1988,1602
21206,2018-04-08,67-WFU-3250,AUDI,Q7,2007-01-14,46486,421,1140
21207,2018-06-06,49-WFL-9692,VOLVO,V2,2001-01-08,55075,1235,1111
21208,2020-04-24,32-UIZ-8051,VOLKSWAGEN,JETTA,2000-04-04,159238,7641,1988
21209,2019-11-09,39-XRM-3120,PEUGEOT,306,2015-05-28,115104,4740,1922
21210,2019-10-04,33-OOA-940,SAAB,S3,2001-05-30,146204,6695,538
21211,2020-04-03,54-EBA-179,FIAT,500,2005-09-28,194512,3185,369
21212,2020-03-26,72-JQJ-40,FIAT,DOBLO,2012-08-28,13799,5281,1333
21213,2019-09-25,51-VJM-2159,TOFAS,DOGAN,2008-10-09,88212,2814,1292
21214,2019-01-17,78-GZC-7562,VOLKSWAGEN,POLO,2004-08-14,174545,2062,1069
21215,2018-07-16,76-QHV-8871,FIAT,500,2012-10-06,20891,1332,848
21216,2018-12-03,11-HMH-4824,VOLVO,V1,2013-08-30,19811,1374,1475
21217,2019-04-24,05-XEN-4787,AUDI,Q3,2016-10-12,8333,347,1685
21218,2020-04-10,23-URV-8663,BMW,X3,2004-02-22,140315,2000,1581
21219,2019-04-14,41-ITH-7924,SAAB,S2,2008-07-28,9160,6966,1525
21220,2019-01-08,40-YCS-8031,TOFAS,SAHIN,2005-09-07,38120,6094,768
21221,2019-11-27,52-DYO-351,TOFAS,DOGAN,2006-04-22,128744,928,1303
21222,2020-02-09,07-AWR-9067,VOLVO,V2,2016-05-14,149419,7799,1322
21223,2019-06-13,02-BXG-4773,AUDI,Q7,2007-10-21,42206,5759,788
21224,2019-01-08,58-DGX-741,FIAT,EGEA,2014-03-07,125689,2081,1602
21225,2018-07-11,62-BRY-2187,AUDI,Q7,2008-03-06,72653,9592,561
21226,2020-02-10,51-RNZ-2021,TESLA,T4,2017-05-08,98834,322,446
21227,2020-04-10,80-VAA-2896,AUDI,Q3,2018-09-13,194005,2877,1675
21228,2019-08-13,08-HVE-91,TOFAS,DOGAN,2012-08-07,183858,198,481
21229,2018-10-10,46-DIN-537,PEUGEOT,206,2002-08-06,133291,6771,1443
21230,2019-08-20,53-LIK-3173,AUDI,Q5,2019-06-17,31766,5187,1031
21231,2018-06-11,09-KYA-1940,VOLKSWAGEN,JETTA,2004-07-31,43045,5464,1028
21232,2018-07-08,02-GQC-9738,FIAT,500,2015-09-03,8248,2807,1986
21233,2018-10-24,45-UQM-8900,VOLVO,V3,2005-05-26,53253,5964,1062
21234,2018-05-17,29-LYV-9360,VOLKSWAGEN,JETTA,2007-03-25,135336,3276,868
21235,2019-10-30,46-SXJ-7321,MERCEDES,S600,2017-12-27,38263,4534,974
21236,2019-12-21,24-PSE-713,TOFAS,SAHIN,2003-03-16,61351,3794,644
21237,2018-09-24,42-KHN-442,SAAB,S2,2010-01-17,60498,4466,1302
21238,2020-03-26,10-MKF-1181,SAAB,S3,2019-02-28,4550,569,1416
21239,2018-08-28,36-MRJ-580,TESLA,T3,2003-10-16,29405,4568,282
21240,2019-02-07,81-YVB-2186,FIAT,500,2002-01-29,80767,2631,276
21241,2018-10-03,31-RKW-1891,VOLVO,V3,2003-05-06,164974,5571,475
21242,2018-03-23,34-VTD-4660,FORD,KA,2006-07-13,130937,4306,1063
21243,2020-04-25,10-MZC-1567,VOLVO,V2,2014-01-22,131179,1697,977
21244,2019-03-05,75-VIP-7245,VOLVO,V4,2015-09-22,143238,1331,1443
21245,2018-08-30,30-BRB-7884,SAAB,S3,2005-02-04,182749,2145,1747
21246,2019-08-05,79-LWJ-993,MERCEDES,C180,2001-11-25,6143,9398,450
21247,2018-10-19,37-FGR-7552,AUDI,Q7,2004-05-27,56645,6047,463
21248,2020-04-20,28-MAX-7122,MERCEDES,C180,2006-09-24,68939,9085,1255
21249,2018-09-27,26-IPI-3275,FORD,FOCUS,2005-05-27,9672,6990,1682
21250,2020-04-12,37-CXY-4167,TESLA,T1,2003-07-29,151648,3490,1657
21251,2018-07-23,32-TKD-5283,TOFAS,SAHIN,2005-12-05,148205,9076,546
21252,2018-10-09,15-QBM-3524,TOFAS,DOGAN,2011-10-07,50459,7514,1808
21253,2019-10-28,63-CIY-9907,VOLKSWAGEN,PASSAT,2006-10-16,9543,9790,395
21254,2018-07-15,14-ANO-3464,BMW,X7,2015-12-01,23573,484,1936
21255,2018-08-30,76-YQC-4613,TOFAS,SAHIN,2010-05-25,48207,654,1149
21256,2020-04-21,66-DNW-1521,AUDI,Q5,2019-07-06,55768,4130,1491
21257,2020-03-03,78-SZR-6010,VOLVO,V4,2000-09-09,33670,2574,1911
21258,2020-01-07,47-LFV-5741,FORD,FIESTA,2006-01-11,179816,5252,967
21259,2018-05-03,67-DRY-1137,PEUGEOT,407,2018-02-13,30355,3532,482
21260,2018-08-31,71-DLS-5791,TOFAS,DOGAN,2015-10-04,73730,2597,1500
21261,2019-10-20,53-AJN-1491,SAAB,S3,2010-08-26,132691,1241,723
21262,2018-09-26,09-QPR-305,TESLA,T1,2009-11-18,18361,9510,1600
21263,2020-05-05,10-ZJG-8204,TOFAS,DOGAN,2004-04-25,169631,5917,272
21264,2020-01-24,78-EYQ-6255,VOLKSWAGEN,PASSAT,2017-10-23,193057,5579,456
21265,2020-01-01,61-BAB-13,AUDI,Q7,2008-10-03,97390,3464,527
21266,2018-06-27,76-OTP-3337,TOFAS,SAHIN,2008-12-31,141528,9715,1482
21267,2018-11-08,49-SXN-2758,VOLVO,V3,2013-04-25,21259,5991,423
21268,2018-02-11,29-OMK-3440,TESLA,T3,2009-01-11,140594,6195,627
21269,2018-03-04,75-JMH-8585,FIAT,500,2008-09-20,141329,3003,1905
21270,2020-04-19,57-YQQ-8188,FIAT,500L,2017-06-03,71170,7144,1902
21271,2019-03-31,67-EPE-1242,PEUGEOT,407,2014-07-14,75918,5547,546
21272,2018-07-19,44-VNJ-6542,TESLA,T4,2007-09-18,20331,2281,1273
21273,2018-09-14,27-BVJ-9357,TOFAS,DOGAN,2010-05-24,98073,9086,669
21274,2018-12-10,53-KKX-4373,SAAB,S3,2004-01-12,139683,1767,1513
21275,2019-12-17,74-SNO-4637,VOLVO,V4,2002-03-21,168334,2277,709
21276,2018-01-03,08-OIJ-586,FIAT,500,2005-08-18,18672,2289,595
21277,2019-12-25,30-PTX-1535,TESLA,T2,2000-05-17,140168,1930,436
21278,2018-05-06,11-PWB-5531,PEUGEOT,306,2001-03-20,38102,6974,480
21279,2018-07-27,74-TVS-1753,FORD,KA,2008-08-06,47569,2463,698
21280,2018-10-20,31-NUM-3767,TESLA,T3,2004-06-23,62195,8063,1573
21281,2020-02-22,58-SDV-729,FORD,FIESTA,2018-03-02,199449,604,790
21282,2019-08-26,76-HFZ-9954,VOLKSWAGEN,JETTA,2000-06-28,195756,9949,545
