id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
19038,2019-08-05,25-FDT-4465,SAAB,S4,2007-12-25,92667,9375,1427
19039,2018-04-06,74-IBO-4169,FIAT,EGEA,2009-02-13,2857,1885,1318
19040,2019-11-30,53-BZO-8411,BMW,X5,2013-07-12,189231,8511,1127
19041,2018-02-06,66-BRR-2928,TESLA,T3,2011-08-04,167276,610,1415
19042,2018-04-18,41-JVA-3306,AUDI,Q3,2018-03-13,178388,8611,740
19043,2018-09-29,23-JFG-9351,FORD,FIESTA,2017-10-27,112491,9886,1212
19044,2018-02-19,81-JYU-3889,FORD,KA,2000-07-15,100386,3947,1222
19045,2018-01-20,73-YBQ-2079,TOFAS,DOGAN,2016-09-27,155975,5863,1229
19046,2019-11-13,74-MKI-8175,MERCEDES,E200,2001-07-11,88836,2523,1487
19047,2019-10-04,08-MRT-6613,TOFAS,KARTAL,2002-05-29,46507,591,1159
19048,2019-07-11,78-HOU-1680,TESLA,T2,2016-10-30,87087,4564,515
19049,2018-04-25,14-PWK-7858,VOLVO,V3,2002-02-03,140934,9286,327
19050,2019-06-24,81-MHV-5434,MERCEDES,E200,2015-03-18,89333,2728,1786
19051,2018-04-17,35-QCY-5707,VOLKSWAGEN,PASSAT,2007-07-08,29298,7958,1254
19052,2018-08-24,39-YVF-5937,TESLA,T3,2008-02-10,193886,4387,303
19053,2018-06-17,68-KER-1570,AUDI,Q5,2016-03-27,40978,6844,1468
19054,2018-04-29,44-UZZ-3223,TESLA,T3,2017-02-27,65552,6239,576
19055,2018-09-20,68-HWU-6849,VOLVO,V4,2004-10-07,128953,2235,1895
19056,2018-06-21,39-TTS-3693,SAAB,S1,2007-02-04,141169,1303,550
19057,2018-05-20,81-EJZ-376,BMW,X3,2008-05-21,79052,1614,360
19058,2019-01-29,66-UVT-546,BMW,X7,2000-01-20,24055,4554,1106
19059,2019-07-04,44-FMP-1363,FORD,FIESTA,2016-09-10,54876,6527,1920
19060,2018-05-12,10-HXZ-4958,TESLA,T2,2017-12-16,174432,8768,1757
19061,2019-07-19,73-BCE-6955,TESLA,T3,2007-09-04,105084,9733,1048
19062,2018-08-21,74-LSD-5786,BMW,X7,2002-09-25,71887,4787,1258
19063,2019-07-13,37-OYH-9780,FORD,FOCUS,2011-06-01,74421,9503,1233
19064,2019-10-12,33-GPF-3806,VOLKSWAGEN,PASSAT,2005-11-18,142457,3175,1645
19065,2018-01-30,41-WHL-3533,VOLKSWAGEN,POLO,2015-02-05,96426,2027,1524
19066,2018-05-18,27-LAC-2963,VOLKSWAGEN,JETTA,2017-01-16,34040,3754,1211
19067,2019-02-22,41-PGM-3673,SAAB,S4,2015-01-01,169122,4320,1943
19068,2018-01-13,34-CCP-3618,FORD,FIESTA,2000-01-30,150179,486,1025
19069,2018-09-19,79-BPG-2982,VOLVO,V3,2009-03-19,60920,283,261
19070,2018-06-21,25-JIS-3786,BMW,X5,2013-11-18,18098,6253,1689
19071,2019-09-10,72-DOJ-5042,SAAB,S1,2001-10-15,106752,3356,1459
19072,2019-10-18,72-HIZ-4553,TESLA,T2,2007-01-18,177687,4662,1487
19073,2019-11-19,41-ZPY-5226,VOLVO,V4,2007-05-14,1323,1756,1998
19074,2018-11-27,81-XRJ-6657,FORD,KA,2004-08-18,58608,6475,1935
19075,2019-07-24,39-GBO-7312,SAAB,S4,2003-11-10,30402,8042,403
19076,2019-07-09,60-YHN-8663,FIAT,500,2005-01-06,119875,8429,1228
19077,2018-04-11,18-OPK-113,PEUGEOT,206,2011-06-24,48337,9980,340
19078,2018-06-08,39-RQB-7423,AUDI,Q3,2017-09-15,130260,3966,360
19079,2019-12-02,79-KZU-8946,PEUGEOT,407,2009-03-27,111804,9492,1450
19080,2019-10-28,18-BPO-7310,FORD,FOCUS,2006-01-02,2479,8455,412
19081,2018-12-27,54-DFV-1554,MERCEDES,S350,2018-08-05,115149,5060,1939
19082,2019-07-27,17-LIV-5745,VOLKSWAGEN,JETTA,2014-12-19,198777,4137,350
19083,2018-10-17,51-AJR-9795,MERCEDES,S350,2011-04-14,148326,1768,280
19084,2018-05-24,53-MZH-5666,BMW,X5,2007-10-07,151101,7397,712
19085,2019-01-07,59-RES-4310,VOLKSWAGEN,POLO,2017-10-30,185347,318,1026
19086,2018-04-08,06-ASP-5398,MERCEDES,E200,2001-09-02,51347,2719,711
19087,2019-06-05,77-IDW-3300,PEUGEOT,407,2015-06-22,174558,7045,1958
19088,2018-12-30,20-ZOR-8344,VOLVO,V4,2002-09-06,8833,6520,1746
19089,2018-06-30,27-CFB-5722,BMW,X7,2000-03-17,188037,9739,979
19090,2019-06-08,19-UBA-1955,SAAB,S3,2013-12-19,178226,1509,1772
19091,2018-08-25,24-AVZ-7614,MERCEDES,S350,2017-06-03,58603,6005,1110
19092,2018-01-03,63-UES-6691,AUDI,Q7,2009-11-04,78041,9014,1115
19093,2018-03-27,52-VAQ-8312,BMW,X3,2009-11-13,21890,1421,384
19094,2019-10-12,05-IVA-9909,TESLA,T4,2010-09-18,122421,6396,989
19095,2018-03-07,68-IRI-7206,TESLA,T2,2005-10-21,67888,735,344
19096,2019-07-10,25-KNZ-8009,TOFAS,DOGAN,2016-03-03,171638,2495,658
19097,2020-01-01,70-CBK-9335,MERCEDES,S600,2016-04-26,125050,6496,674
19098,2018-06-26,63-WDO-2976,TOFAS,SAHIN,2012-08-21,69675,640,1252
19099,2019-04-17,76-XGL-828,TESLA,T3,2001-10-26,110438,2095,388
19100,2018-11-17,79-ANX-5348,TOFAS,SAHIN,2010-07-26,98986,9970,1538
19101,2018-06-10,77-BBH-5717,TESLA,T4,2005-04-17,6957,8137,1749
19102,2019-01-19,34-RDK-5052,FORD,FIESTA,2005-03-31,11583,3229,572
19103,2019-03-13,11-SZP-5317,TESLA,T3,2008-01-30,3365,5848,1448
19104,2019-08-02,31-PBE-5465,VOLVO,V4,2018-02-20,96978,9865,559
19105,2018-05-07,73-EDT-3587,BMW,X7,2012-08-02,116438,9080,1882
19106,2019-08-22,25-AYP-8896,AUDI,Q7,2006-01-20,112477,8099,338
19107,2018-03-23,31-LMY-4977,PEUGEOT,306,2009-10-22,88227,8090,1169
19108,2019-08-26,35-AXZ-961,AUDI,Q5,2006-10-03,170584,1837,1243
19109,2019-06-19,02-DCP-3966,VOLVO,V1,2016-08-16,20468,7373,976
19110,2019-03-28,56-JIH-8281,TESLA,T1,2014-04-16,177111,7939,1516
19111,2019-08-08,19-OOS-6678,FIAT,DOBLO,2006-11-21,106520,8883,889
19112,2018-03-16,42-LTH-6356,PEUGEOT,407,2001-06-26,177956,4398,1143
19113,2019-11-05,72-IDF-8939,MERCEDES,C180,2001-07-29,139929,4403,1350
19114,2019-05-15,05-TPY-8273,MERCEDES,C180,2014-06-17,154748,6191,1748
19115,2018-05-19,57-ZFT-9856,FIAT,DOBLO,2016-01-02,129935,5980,1272
19116,2018-05-16,50-VNY-12,FORD,FOCUS,2004-10-29,106054,7767,1195
19117,2018-09-04,05-FSF-7303,FIAT,500,2008-03-16,25225,2247,862
19118,2018-01-17,79-IBD-2037,AUDI,A6,2016-06-01,76792,2816,1858
19119,2018-05-11,05-JGN-5103,AUDI,A6,2015-04-22,115505,6698,1462
19120,2019-04-15,26-TMQ-6054,TOFAS,SAHIN,2016-08-29,8855,6513,439
19121,2019-07-21,18-WGB-1294,VOLKSWAGEN,JETTA,2007-10-26,24016,8888,1122
19122,2018-11-11,42-DSQ-5899,FORD,FIESTA,2005-04-30,53071,6873,1831
19123,2019-12-16,64-ACZ-3973,PEUGEOT,206,2001-08-12,122949,4991,401
19124,2018-06-23,61-LEY-4420,BMW,X5,2015-07-24,26791,8720,1587
19125,2019-01-17,32-FWE-3035,FORD,FIESTA,2014-07-03,88554,8444,1945
19126,2019-07-31,23-NNB-1873,FORD,FIESTA,2014-09-17,189520,8273,919
19127,2018-05-05,03-AMZ-9062,TOFAS,KARTAL,2016-02-11,142370,432,529
19128,2018-02-27,20-TTH-7621,PEUGEOT,306,2009-04-04,143580,8510,1623
19129,2019-11-24,34-LUT-6645,MERCEDES,S350,2010-12-20,156650,2960,886
19130,2019-04-06,57-AGT-7048,FIAT,500,2017-11-28,112440,8810,1674
19131,2018-01-22,25-KLI-9730,TOFAS,SAHIN,2004-05-27,9842,7248,399
19132,2019-10-01,50-NZE-573,TOFAS,SAHIN,2016-12-22,199854,7262,1371
19133,2019-03-06,12-NTP-226,PEUGEOT,206,2012-08-30,197897,9250,570
19134,2018-11-27,62-UTE-7564,TOFAS,SAHIN,2000-01-03,26730,9307,1643
19135,2019-08-24,31-QFP-6618,TESLA,T1,2017-11-01,134671,166,658
19136,2019-09-19,64-RXX-3456,BMW,X7,2007-09-07,104116,9716,875
19137,2018-02-07,72-ALO-7680,PEUGEOT,407,2014-08-24,78118,6502,1447
19138,2019-08-16,72-DZG-6061,FIAT,500L,2014-05-07,151663,3397,1030
19139,2019-12-11,51-DUS-1948,VOLVO,V3,2007-12-26,163963,9567,659
19140,2019-04-08,15-IJP-6207,FORD,KA,2006-03-04,157696,7567,1146
19141,2019-06-17,39-YJI-4765,BMW,X3,2004-10-01,80525,1059,1016
19142,2018-08-22,22-JSK-9760,FIAT,EGEA,2009-03-09,139884,8371,333
19143,2018-01-21,63-DPL-3275,MERCEDES,S600,2014-02-18,145383,688,721
19144,2019-09-25,60-AMC-5885,FIAT,500,2000-03-08,44303,2724,1060
19145,2019-08-14,01-IGF-3116,PEUGEOT,206,2008-11-18,153362,2686,779
19146,2018-05-06,18-ALY-858,TESLA,T3,2017-11-29,66098,1445,1403
19147,2019-06-24,38-DLI-8934,TOFAS,KARTAL,2011-01-17,79451,1696,871
19148,2019-06-30,20-NYK-4941,MERCEDES,S600,2005-08-04,189075,6766,1831
19149,2019-02-18,67-TEL-6298,BMW,X5,2012-05-16,67862,2546,1670
19150,2018-06-30,03-JPO-672,SAAB,S3,2018-01-05,189765,2052,990
19151,2019-06-20,73-VTN-5680,TESLA,T1,2014-08-29,191731,9142,703
19152,2018-05-25,66-BHL-227,TOFAS,SAHIN,2016-01-03,165879,6944,1236
19153,2019-08-29,70-HOV-7272,FIAT,500,2011-11-27,86475,2311,1142
19154,2018-03-12,52-IUC-1104,PEUGEOT,407,2017-10-29,88530,276,1249
19155,2018-08-31,09-OBZ-1894,SAAB,S1,2018-05-16,148896,3996,1747
19156,2018-08-21,72-OOQ-910,VOLKSWAGEN,PASSAT,2012-08-22,55110,6562,449
19157,2018-10-16,77-BOU-4089,SAAB,S4,2005-07-02,156740,1082,1282
19158,2019-03-18,60-TPN-8576,PEUGEOT,206,2006-04-25,85114,745,448
19159,2019-11-29,75-SAN-5818,TOFAS,DOGAN,2015-06-24,124224,5598,1993
19160,2018-12-18,45-YTE-8692,VOLVO,V4,2005-03-27,36117,1277,1358
19161,2018-05-07,60-KBN-3252,TESLA,T4,2008-02-17,147248,1678,1489
19162,2019-04-26,30-PQA-2688,VOLVO,V1,2018-09-23,111557,7321,672
19163,2018-12-14,67-RYN-2480,MERCEDES,S600,2008-09-07,159324,8948,889
19164,2019-10-17,58-NFG-5786,TESLA,T1,2018-03-13,83363,2277,1368
19165,2018-03-20,01-IGZ-8719,TESLA,T4,2005-01-11,191937,9183,327
19166,2018-09-10,79-NBO-9026,AUDI,Q3,2010-09-23,133523,160,661
19167,2018-09-11,26-LBZ-2968,BMW,X7,2011-07-16,120589,2162,1651
19168,2018-04-12,40-YWQ-6298,VOLVO,V2,2002-02-21,185176,2831,1440
19169,2019-08-20,24-XOH-3189,VOLVO,V4,2006-12-31,7519,793,1024
19170,2018-12-03,73-KOQ-3981,PEUGEOT,206,2002-01-13,81369,6344,1543
19171,2018-07-30,39-HWU-5436,SAAB,S4,2005-12-02,159597,3342,894
19172,2018-06-19,59-MHV-2231,MERCEDES,C180,2010-05-04,59524,5915,1209
19173,2019-12-22,40-VIG-1173,TOFAS,DOGAN,2000-05-18,195097,8388,1796
19174,2019-12-04,33-LXE-9157,FIAT,500L,2000-03-04,132069,2186,491
19175,2018-06-20,18-LTT-8717,FIAT,500,2000-01-14,38304,8046,676
19176,2019-09-11,43-KLS-3346,FIAT,DOBLO,2003-01-04,118841,7945,1001
19177,2019-12-10,44-MYT-1261,MERCEDES,S600,2009-05-28,139769,6292,1627
19178,2019-10-16,78-BUA-9755,TOFAS,KARTAL,2013-05-02,174600,4222,1879
19179,2018-07-23,20-VSP-9279,AUDI,Q7,2001-04-22,108495,1763,338
19180,2018-07-28,66-EOC-3104,FIAT,500L,2011-12-29,37116,2622,1502
19181,2019-01-23,23-BUP-5637,FORD,FIESTA,2005-06-26,142612,3665,615
19182,2018-10-29,06-EXK-2431,FIAT,DOBLO,2008-03-16,78638,7735,690
19183,2019-05-14,21-OSO-558,VOLVO,V1,2004-03-15,26073,622,1411
19184,2018-08-20,59-JOP-5275,BMW,X5,2015-10-20,127138,7534,1091
19185,2019-08-28,09-EPK-3449,MERCEDES,C180,2018-06-09,168893,3704,273
19186,2018-07-11,13-TTK-2733,SAAB,S4,2015-07-15,20763,2539,851
19187,2019-01-25,06-QWG-3120,TESLA,T1,2015-05-22,135741,497,1982
19188,2018-03-25,32-ZYT-1527,MERCEDES,S350,2010-11-30,54712,70,1284
19189,2018-03-28,33-RLG-9550,TESLA,T4,2012-12-19,33986,202,1271
19190,2019-11-16,17-EMJ-7253,VOLVO,V2,2013-11-09,24319,619,760
19191,2019-01-27,46-JRS-11,TESLA,T3,2000-03-15,146962,9411,1640
19192,2019-11-09,73-ZNY-1672,TOFAS,DOGAN,2017-09-21,167155,9310,856
19193,2018-03-24,67-LUS-5605,SAAB,S1,2000-09-26,100367,4077,429
19194,2019-02-21,31-VYG-1908,BMW,X7,2013-07-11,122830,8006,1477
19195,2019-11-25,03-GCZ-6101,TESLA,T4,2012-08-16,187134,3658,1076
19196,2019-03-11,42-YXR-8846,VOLVO,V1,2013-12-27,158506,1306,1709
19197,2018-11-28,06-KXA-6167,FORD,KA,2009-08-10,127596,9802,1544
19198,2018-05-04,19-MVH-7996,VOLKSWAGEN,POLO,2004-03-25,181810,576,864
19199,2019-04-26,17-OVF-2424,FIAT,DOBLO,2005-04-12,152510,8606,1142
19200,2019-05-02,59-OHQ-5333,SAAB,S2,2018-01-29,148981,9527,1417
19201,2019-01-04,77-LUX-8439,FORD,FOCUS,2018-11-13,190316,2592,1836
19202,2018-06-15,71-PAQ-9958,FIAT,500,2014-11-12,180706,7662,1685
19203,2018-10-28,28-WHK-1652,PEUGEOT,306,2016-08-14,70168,4342,1971
19204,2019-08-10,08-EFA-2418,VOLVO,V4,2000-03-25,50012,9355,1463
19205,2018-05-10,29-NPE-9776,VOLVO,V3,2016-06-19,41330,4037,1134
19206,2019-01-12,18-EBJ-5819,MERCEDES,C180,2016-11-20,100205,8387,1482
19207,2018-08-13,72-JXR-2872,MERCEDES,S600,2013-12-31,178582,8560,1493
19208,2019-08-20,51-FWX-7931,FORD,FOCUS,2018-08-03,19584,9954,1481
19209,2019-09-03,48-ESB-1712,BMW,X5,2004-05-06,173490,8128,729
19210,2018-07-10,78-TCL-1593,AUDI,Q3,2014-09-07,147159,777,1658
19211,2018-06-03,16-EFY-3356,FORD,FOCUS,2014-03-23,74443,9135,1002
19212,2018-11-10,21-WTP-2342,PEUGEOT,206,2004-06-28,172075,2398,1584
19213,2019-09-23,01-OQL-9207,FIAT,500L,2004-11-10,61228,8670,1463
19214,2019-04-02,38-WQR-7950,FIAT,500L,2016-08-31,15257,4742,1594
19215,2018-06-18,15-NZN-3732,MERCEDES,C180,2000-07-07,49783,3798,278
19216,2019-07-04,53-HVK-8470,AUDI,Q5,2001-10-27,97056,5606,839
19217,2018-11-02,17-TTP-1027,PEUGEOT,206,2014-09-14,9051,8310,1758
19218,2018-01-05,01-VZO-7097,SAAB,S1,2013-04-30,152027,2510,1274
19219,2018-04-09,64-RXH-6257,SAAB,S4,2008-12-20,195107,9578,457
19220,2019-09-25,39-CGS-2220,SAAB,S3,2016-12-19,54701,5454,1047
19221,2019-02-08,40-NLD-9884,BMW,X3,2012-01-26,1709,7929,1929
19222,2019-08-08,22-CFJ-2304,TOFAS,SAHIN,2009-03-28,167757,7471,1710
19223,2019-01-12,24-NIN-1028,VOLVO,V3,2007-03-23,91917,164,1004
19224,2018-02-15,32-FXK-7450,SAAB,S1,2013-07-19,19467,2205,829
19225,2019-05-26,73-UJL-6780,PEUGEOT,407,2017-05-13,151316,5050,603
19226,2019-07-14,10-PVR-2164,MERCEDES,E200,2002-06-28,9304,7436,1453
19227,2018-12-08,02-VVH-7854,VOLKSWAGEN,PASSAT,2012-10-26,15801,760,1535
19228,2019-01-16,31-AYT-5331,MERCEDES,S350,2007-05-16,79862,7012,1193
19229,2018-12-13,08-NBC-6390,TOFAS,SAHIN,2016-03-15,72703,1857,1416
19230,2018-10-17,72-LDU-7285,TESLA,T2,2000-01-04,12978,1722,1554
19231,2018-10-27,76-HRV-8190,TOFAS,DOGAN,2001-05-04,96358,1960,1390
19232,2018-04-07,52-ZIB-3487,TOFAS,KARTAL,2009-01-02,27099,5457,1447
19233,2019-12-14,52-YLV-5898,PEUGEOT,407,2003-12-21,94764,1515,1077
19234,2019-11-29,30-AUF-4056,VOLVO,V3,2016-02-24,112164,9333,1086
19235,2018-10-18,46-WRB-6326,FORD,KA,2011-01-08,179606,9126,1342
19236,2018-02-12,48-ZKT-6222,PEUGEOT,206,2008-07-25,183508,7819,617
19237,2019-06-16,41-LGO-1579,FIAT,EGEA,2000-04-27,71236,3789,1157
19238,2019-01-01,66-CUG-5546,VOLKSWAGEN,JETTA,2001-03-04,20039,4605,832
19239,2019-05-31,78-JRI-9123,FORD,KA,2015-03-14,131605,8279,1127
19240,2018-01-04,61-SAI-2458,TOFAS,DOGAN,2015-07-28,32641,290,1328
19241,2018-04-13,29-BHQ-48,VOLVO,V4,2000-06-28,117903,647,481
19242,2018-02-22,52-LYH-2570,PEUGEOT,206,2016-07-30,6642,956,352
19243,2019-11-08,55-FPO-1563,TESLA,T3,2001-08-04,37275,4523,1164
19244,2018-10-14,28-MRF-1117,FORD,FIESTA,2010-07-05,108459,2935,1161
19245,2018-08-18,59-RIZ-5843,TESLA,T2,2016-04-02,71386,4570,1382
19246,2019-03-09,38-RGQ-4224,TESLA,T1,2011-02-22,66081,8314,1238
19247,2018-06-07,47-JDM-5500,VOLKSWAGEN,JETTA,2018-05-05,126186,894,1545
19248,2018-03-28,28-KMM-8501,VOLKSWAGEN,PASSAT,2007-06-03,46325,6911,1475
19249,2019-08-18,78-PGR-7880,FIAT,500,2008-01-09,62510,3381,865
19250,2019-04-05,17-NJI-5588,SAAB,S2,2010-01-09,21302,6617,1351
19251,2018-12-08,48-QTU-5537,FIAT,500L,2001-02-10,176791,9692,1209
19252,2018-04-17,29-LVK-7437,PEUGEOT,407,2001-07-24,99077,6198,1643
19253,2019-10-24,57-OCS-9101,BMW,X5,2002-02-01,128613,9620,382
19254,2018-03-23,35-DVT-9380,AUDI,Q5,2009-02-15,146089,1277,403
19255,2018-01-30,61-JSS-9761,VOLKSWAGEN,POLO,2010-06-16,160491,5803,500
19256,2019-02-26,09-HMZ-2648,SAAB,S1,2008-01-27,57588,8115,865
19257,2019-11-01,56-AEX-5824,FIAT,EGEA,2016-12-04,195946,9559,445
19258,2019-07-25,32-AJU-6916,VOLKSWAGEN,POLO,2001-12-09,83367,4537,1138
19259,2018-12-01,72-LRP-8609,PEUGEOT,407,2016-06-17,24897,9123,1047
19260,2019-09-24,68-VOH-1749,BMW,X5,2008-03-23,128500,1604,560
19261,2019-03-17,74-JDA-5594,MERCEDES,S350,2016-05-18,108630,5268,1350
19262,2019-08-05,80-CMC-5210,VOLKSWAGEN,JETTA,2016-03-18,101765,9198,1394
19263,2018-12-26,28-LAC-1015,BMW,X5,2008-10-13,103127,8183,492
19264,2019-03-15,12-DTF-2163,TESLA,T1,2017-07-25,102846,1331,1060
19265,2019-10-02,80-DOD-6511,MERCEDES,C180,2015-06-28,162625,3500,933
19266,2018-05-19,22-MJB-9276,AUDI,Q5,2008-04-01,66491,4188,1604
19267,2018-10-17,46-UGE-1379,BMW,X7,2012-03-26,142836,4684,1558
19268,2019-08-21,58-RZF-8834,TOFAS,DOGAN,2018-03-03,96277,1274,1036
19269,2018-07-14,48-KEZ-8459,TOFAS,KARTAL,2000-08-09,35579,3296,1976
19270,2018-11-24,53-CZP-5117,FORD,FOCUS,2017-05-10,182584,538,652
19271,2018-09-03,31-QBQ-5049,FORD,FOCUS,2000-01-06,150056,9252,1475
19272,2018-05-21,06-QDQ-8021,TOFAS,DOGAN,2012-06-25,193180,5312,1664
19273,2018-01-03,22-YKX-7168,VOLKSWAGEN,POLO,2005-10-03,55579,686,1305
19274,2019-07-15,40-AKO-7708,FORD,KA,2015-12-29,171941,2974,322
19275,2018-10-22,35-ABJ-8293,SAAB,S3,2014-02-12,27200,5288,578
19276,2018-01-16,77-MQN-7733,FORD,KA,2008-12-03,149002,1408,983
19277,2018-05-13,56-AKC-4486,PEUGEOT,206,2007-08-11,93370,1038,1010
19278,2018-08-24,43-ZPU-7350,FIAT,EGEA,2013-11-26,82486,2953,666
19279,2019-07-07,30-MGF-2699,FIAT,500,2004-08-30,129425,6399,1516
19280,2018-09-04,76-RUI-9763,AUDI,Q5,2010-03-27,2903,4873,1227
19281,2019-05-20,74-WGU-563,VOLKSWAGEN,JETTA,2005-09-02,189230,1014,432
19282,2019-02-25,48-SOF-8920,VOLKSWAGEN,POLO,2017-01-21,13090,2730,398
19283,2019-12-18,73-AAB-7988,AUDI,A6,2008-09-13,98590,9161,316
19284,2019-06-23,15-KDG-6720,AUDI,Q7,2010-08-24,6970,7356,1323
19285,2018-05-23,29-IWH-4305,VOLVO,V1,2002-04-02,33628,2126,679
19286,2019-02-03,74-ZGX-8053,PEUGEOT,306,2004-12-18,51938,7990,1341
19287,2018-06-07,18-RIS-8577,TESLA,T2,2015-12-06,193879,1366,1060
19288,2018-02-28,45-NIF-4609,BMW,X7,2012-04-07,50004,3799,1830
19289,2019-01-16,25-ZZD-5880,VOLKSWAGEN,JETTA,2004-09-11,155635,5202,1297
19290,2018-10-22,49-IBH-9029,SAAB,S1,2006-03-24,98856,9855,538
19291,2018-04-29,34-XRN-247,TESLA,T3,2002-10-08,97606,3462,1935
19292,2019-12-19,66-ULK-7675,MERCEDES,E200,2004-11-23,174099,8073,1854
19293,2019-08-07,53-KBB-314,VOLVO,V2,2019-06-21,155857,708,1226
19294,2018-02-10,77-MGD-8882,AUDI,Q7,2005-04-08,42077,8937,1384
19295,2019-02-22,61-QJC-695,VOLVO,V2,2006-04-26,37356,7006,1156
19296,2019-12-14,68-BJQ-2831,VOLKSWAGEN,POLO,2017-05-08,105383,3844,915
19297,2019-11-16,09-GJM-1657,FIAT,500,2017-01-23,37553,4879,1354
19298,2018-01-19,07-QZQ-7173,VOLKSWAGEN,PASSAT,2017-11-24,122169,4729,1900
19299,2018-02-13,13-LWF-7226,FIAT,500L,2004-05-23,199423,7884,970
19300,2019-03-15,66-AHV-2651,VOLVO,V3,2013-12-03,197418,1818,1918
19301,2018-09-24,57-FHB-6465,SAAB,S2,2004-03-13,157342,3300,694
19302,2019-05-11,18-MOW-8125,VOLVO,V1,2013-02-04,31580,8147,409
19303,2019-08-23,32-HZJ-1846,FIAT,DOBLO,2009-08-18,117784,6052,1180
19304,2018-06-10,05-DKR-5814,TOFAS,KARTAL,2003-11-20,153164,7107,1460
19305,2018-08-26,50-ZTZ-5599,AUDI,Q7,2004-06-14,155689,2254,1425
19306,2019-02-07,42-XZC-199,TESLA,T2,2001-12-02,74560,5370,1659
19307,2018-09-29,48-DZQ-2121,VOLVO,V3,2000-04-23,58777,2834,1166
19308,2019-12-09,35-JIT-9428,FIAT,EGEA,2006-04-07,18626,7210,1088
19309,2019-06-15,59-BNB-5424,BMW,X5,2004-02-16,76031,3496,893
19310,2018-07-18,36-ERK-1667,SAAB,S4,2017-07-23,168764,9882,370
19311,2018-09-14,76-QIM-796,TESLA,T1,2016-12-04,170651,9598,994
19312,2019-09-30,54-VHT-6798,PEUGEOT,306,2009-09-02,50445,333,353
19313,2018-03-26,10-WLR-6595,FIAT,DOBLO,2014-07-05,52970,1884,350
19314,2018-12-14,11-QKV-9401,TESLA,T4,2002-07-23,36633,4404,742
19315,2018-08-02,09-RNN-2041,MERCEDES,C180,2002-08-23,80790,603,585
19316,2019-10-16,01-YPN-8905,AUDI,Q7,2016-01-11,40028,7902,315
19317,2019-11-22,24-ZTI-1578,VOLVO,V4,2016-05-13,192230,5773,1090
19318,2018-12-13,19-CZT-1623,FORD,KA,2010-09-02,189023,3640,1507
19319,2018-05-12,12-UIM-7635,FORD,FOCUS,2016-07-29,37607,2435,407
19320,2018-08-23,43-ZIN-1267,AUDI,A6,2010-09-04,87437,9741,588
19321,2018-03-27,19-OSO-283,FIAT,DOBLO,2005-08-25,89971,6012,931
19322,2018-10-14,02-PUC-6927,PEUGEOT,206,2017-10-11,73349,3556,1435
19323,2019-11-14,12-LSX-1754,AUDI,A6,2013-10-09,143660,6461,1754
19324,2018-04-15,54-ZWY-4479,SAAB,S1,2003-05-24,156866,378,769
19325,2018-04-07,81-CUJ-1406,BMW,X3,2000-06-03,182548,962,469
19326,2019-01-16,59-NMT-3894,VOLKSWAGEN,POLO,2002-10-16,114401,806,1347
19327,2019-04-22,77-ZOH-7273,FORD,FOCUS,2004-10-20,145750,8585,1440
19328,2019-05-28,60-VOS-4695,VOLVO,V1,2014-02-14,25917,8288,1387
19329,2019-01-29,34-IVK-4791,AUDI,A6,2002-04-24,187799,5024,1335
19330,2019-11-20,38-RTR-7679,TESLA,T2,2013-09-06,4451,7330,1091
19331,2019-12-18,25-BPD-2106,BMW,X7,2016-03-11,6938,4669,585
19332,2018-04-28,69-RBU-9492,SAAB,S4,2014-07-26,15619,7460,882
19333,2019-04-09,22-EQO-2072,TESLA,T3,2018-06-16,102199,6176,1998
19334,2019-11-19,42-IZA-8087,FIAT,500,2008-07-03,15983,3519,563
19335,2019-02-25,14-HBW-2798,AUDI,Q7,2006-11-15,14372,3762,604
19336,2018-07-04,24-TOY-7478,PEUGEOT,407,2002-01-19,137019,7946,619
19337,2018-09-15,23-ESI-2384,FORD,KA,2005-07-27,172131,4867,738
19338,2020-01-01,46-KKI-3509,AUDI,A6,2000-01-17,160944,6260,1492
19339,2019-11-10,30-USV-3400,PEUGEOT,306,2000-06-27,118661,834,806
19340,2019-11-07,61-EXM-3707,MERCEDES,S600,2013-04-12,23273,1373,801
19341,2018-11-12,24-MGJ-679,VOLVO,V1,2016-04-24,10332,6482,1259
19342,2019-02-23,46-PSK-3802,VOLVO,V4,2014-10-17,143638,3643,795
19343,2018-01-05,20-WVE-8768,AUDI,Q5,2011-09-22,119149,2595,514
19344,2018-11-12,74-RDJ-1847,TOFAS,SAHIN,2003-01-09,29213,6526,1586
19345,2018-09-18,27-HXV-3957,BMW,X7,2016-04-16,14121,314,1496
19346,2019-09-12,13-XCT-156,FIAT,EGEA,2009-04-27,59979,8463,1902
19347,2018-10-21,14-PIA-4968,AUDI,Q5,2017-11-25,195527,2242,1263
19348,2019-08-03,59-KNC-443,VOLVO,V3,2003-05-21,125592,9225,645
19349,2018-10-18,55-NYH-317,VOLVO,V2,2000-06-25,9689,9024,1352
19350,2018-06-03,63-VNY-996,VOLVO,V4,2004-03-18,125445,3406,866
19351,2019-10-10,29-QJL-6667,BMW,X5,2008-09-04,123319,6982,1445
19352,2019-03-10,02-DWP-1339,SAAB,S3,2000-01-09,106680,5987,1880
19353,2018-06-25,22-OBS-5254,MERCEDES,S350,2013-09-12,72361,9930,728
