id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
17486,2019-04-06,80-VZV-7511,AUDI,Q3,2019-02-10,28127,4084,591
17487,2019-04-18,39-ZSJ-6235,TESLA,T3,2019-03-18,63417,4957,530
17488,2019-09-13,65-VUL-2769,FIAT,500L,2019-05-26,3252,8834,592
17489,2019-06-25,81-END-1569,VOLKSWAGEN,POLO,2019-04-19,124991,3696,1132
17490,2019-09-16,52-GEV-6581,TESLA,T2,2019-02-24,3654,5702,258
17491,2019-08-16,47-NYX-9255,VOLVO,V1,2019-03-29,145151,3084,1811
17492,2019-12-25,02-IMV-7856,BMW,X3,2019-07-17,94790,5213,1657
17493,2019-10-19,14-KKF-1430,FORD,KA,2019-07-10,170802,9425,1410
17494,2019-05-31,38-VRW-2652,TESLA,T2,2019-01-02,118772,4344,837
17495,2019-11-14,29-IHW-4417,TESLA,T1,2019-01-02,79685,8474,1091
17496,2019-06-12,13-HNR-1082,FORD,FOCUS,2019-04-07,136859,2435,1640
17497,2019-05-29,41-SMM-3268,VOLKSWAGEN,POLO,2019-01-20,83932,7632,823
17498,2019-07-02,28-WFZ-1322,SAAB,S2,2019-05-08,199976,4251,575
17499,2019-02-03,28-DHM-3470,TESLA,T3,2019-01-15,3841,7940,994
17500,2019-06-24,24-YJS-5474,BMW,X7,2019-02-21,94678,6336,1797
17501,2019-06-10,25-EXT-6311,VOLKSWAGEN,JETTA,2019-06-10,63016,7579,1810
17502,2019-12-17,66-CUR-3580,TOFAS,SAHIN,2019-06-14,162181,3009,1051
17503,2019-04-07,09-SNX-1489,BMW,X7,2019-02-09,137976,8063,362
17504,2019-03-22,18-GCT-8862,TOFAS,KARTAL,2019-02-24,183591,7365,1911
17505,2019-05-29,69-IKY-8863,MERCEDES,E200,2019-03-28,95630,7902,1947
17506,2019-09-21,50-DOE-9118,VOLVO,V3,2019-03-29,186961,9181,1838
17507,2019-07-02,21-VUQ-3515,MERCEDES,S350,2019-03-07,168359,515,1221
17508,2019-12-17,23-DGY-362,TOFAS,DOGAN,2019-09-06,176593,1246,635
17509,2019-05-12,17-TUJ-9659,FORD,FOCUS,2019-04-14,179256,6204,1030
17510,2019-02-11,78-HHD-144,FORD,FOCUS,2019-02-02,8379,7310,417
17511,2019-11-02,18-BOK-3014,FIAT,DOBLO,2019-06-23,1559,9937,1691
17512,2019-01-12,36-SWP-1328,FIAT,500,2019-01-08,9885,974,1794
17513,2019-01-02,22-MWK-6343,PEUGEOT,407,2019-01-01,174339,2197,1856
17514,2019-12-01,26-FTM-3324,MERCEDES,E200,2019-03-03,48747,5975,1536
17515,2019-05-22,71-EGM-9359,PEUGEOT,206,2019-03-13,17072,2909,1549
17516,2019-07-12,11-SLQ-3441,VOLVO,V4,2019-04-15,108013,8291,1046
17517,2019-12-07,75-JNT-2544,TOFAS,DOGAN,2019-09-11,97993,8740,999
17518,2019-05-10,61-XEV-6791,FORD,FIESTA,2019-01-23,137216,7427,412
17519,2019-03-19,39-ERJ-6152,TOFAS,SAHIN,2019-01-21,190273,9485,466
17520,2019-06-10,07-ENI-40,VOLVO,V1,2019-03-15,46538,7342,299
17521,2019-12-09,23-ZIH-9145,MERCEDES,S350,2019-05-10,138507,5746,565
17522,2019-06-23,30-GCD-1812,SAAB,S4,2019-01-16,116328,871,1276
17523,2019-04-05,03-ZEU-4475,MERCEDES,E200,2019-01-26,25934,1176,1051
17524,2019-09-12,68-NXI-3308,PEUGEOT,306,2019-08-22,79382,6351,505
17525,2019-04-07,56-JML-7550,SAAB,S2,2019-03-04,120747,6467,1024
17526,2019-06-11,68-GTA-621,PEUGEOT,306,2019-01-07,135890,1770,503
17527,2019-03-27,17-SGG-622,VOLVO,V3,2019-03-20,144087,53,968
17528,2019-01-17,60-XOX-2922,AUDI,A6,2019-01-03,37962,8941,838
17529,2019-11-08,07-GYL-7349,PEUGEOT,206,2019-02-06,112503,6315,448
17530,2019-02-12,57-KLF-9085,FORD,FOCUS,2019-01-16,151326,3840,967
17531,2019-01-05,64-XEB-7779,AUDI,A6,2019-01-04,73785,570,555
17532,2019-06-13,13-DPV-4694,FORD,FOCUS,2019-06-09,10084,4326,266
17533,2019-07-29,27-SSO-6931,SAAB,S1,2019-02-04,192331,2207,650
17534,2019-05-14,63-HLG-5363,VOLVO,V2,2019-02-13,191617,8519,371
17535,2019-11-18,61-TEX-183,VOLKSWAGEN,POLO,2019-11-16,18333,9167,261
17536,2019-10-10,12-GIW-4426,VOLVO,V1,2019-09-02,150849,9506,1580
17537,2019-01-03,76-EMD-1876,FORD,FOCUS,2019-01-02,89688,2893,270
17538,2019-06-23,73-KDH-1814,SAAB,S4,2019-04-03,94662,2231,1035
17539,2019-08-06,54-ZYH-9216,MERCEDES,S350,2019-07-13,51813,4660,1596
17540,2019-06-02,07-ETF-4549,VOLKSWAGEN,POLO,2019-01-31,193513,7673,1873
17541,2019-07-09,74-XBD-8288,AUDI,Q7,2019-05-09,142220,2481,1284
17542,2019-05-27,78-OYN-4260,AUDI,Q5,2019-01-26,135537,9908,1491
17543,2019-06-10,53-QIZ-4716,AUDI,A6,2019-03-11,154050,9000,678
17544,2019-05-11,42-RGT-286,MERCEDES,C180,2019-04-23,132260,552,1697
17545,2019-08-28,35-RBL-8917,PEUGEOT,407,2019-05-21,123200,3256,584
17546,2019-09-14,77-PZR-8655,MERCEDES,C180,2019-09-14,162032,638,1715
17547,2019-07-11,34-BRC-8405,TESLA,T2,2019-02-09,55032,2972,1105
17548,2019-03-23,54-BTU-5339,FORD,FOCUS,2019-02-08,117675,332,297
17549,2019-09-26,41-CIE-5154,TESLA,T2,2019-03-29,11564,2406,1558
17550,2019-09-28,62-YQY-3949,FORD,FIESTA,2019-05-31,110276,9765,1110
17551,2019-12-25,27-CTK-5932,TOFAS,KARTAL,2019-12-09,187914,6886,567
17552,2019-09-14,34-TZQ-4410,FIAT,500,2019-04-08,63666,9546,1070
17553,2019-02-01,11-HLV-2949,MERCEDES,S600,2019-01-18,80546,2193,1055
17554,2019-06-13,64-BZL-9918,MERCEDES,E200,2019-03-27,152160,1512,259
17555,2019-04-08,06-OHQ-8203,PEUGEOT,206,2019-04-06,114129,8977,1161
17556,2019-04-20,20-ZUC-9333,TOFAS,DOGAN,2019-03-26,103807,600,423
17557,2019-09-10,35-AIA-2572,FORD,FOCUS,2019-05-07,77713,9935,1362
17558,2019-04-08,16-IGZ-1036,AUDI,Q7,2019-01-23,60400,8076,421
17559,2019-03-10,59-SUP-1266,FORD,FIESTA,2019-01-21,74939,7813,751
17560,2019-03-25,25-KXM-8089,FORD,FOCUS,2019-02-18,20327,5836,1487
17561,2019-12-16,79-PSP-8922,PEUGEOT,206,2019-10-12,141787,4899,753
17562,2019-03-09,22-MSE-895,AUDI,Q3,2019-03-09,95130,9281,456
17563,2019-07-17,44-RIL-5406,VOLKSWAGEN,JETTA,2019-05-02,69883,4395,1577
17564,2019-05-24,18-QDY-3780,BMW,X5,2019-01-24,30850,3445,1266
17565,2019-08-26,61-VMY-8730,BMW,X3,2019-05-31,82978,5488,737
17566,2019-05-16,68-YOC-9134,AUDI,Q7,2019-03-01,53950,7336,1680
17567,2019-04-22,38-BBP-9922,VOLVO,V2,2019-02-23,17749,903,1772
17568,2019-04-30,44-CAC-9907,MERCEDES,C180,2019-03-25,128717,7773,721
17569,2019-07-14,47-QNB-8963,FORD,FIESTA,2019-02-01,123031,9498,1477
17570,2019-04-23,68-BVF-5240,TOFAS,SAHIN,2019-04-01,43029,5951,397
17571,2019-03-30,56-FHL-3911,BMW,X7,2019-01-14,171165,9663,1143
17572,2019-01-20,37-QEP-7418,TOFAS,KARTAL,2019-01-20,69907,8512,1652
17573,2019-06-10,42-KGX-120,PEUGEOT,407,2019-05-13,89798,8041,1059
17574,2019-04-13,77-DJY-9059,PEUGEOT,206,2019-01-20,188984,6002,1262
17575,2019-12-15,33-ONU-6546,FORD,FIESTA,2019-04-27,87109,6605,1449
17576,2019-11-18,80-KIV-5273,TESLA,T3,2019-09-15,151207,9364,1949
17577,2019-02-18,34-AMU-2100,VOLVO,V2,2019-02-05,178511,5213,1257
17578,2019-03-23,81-KQZ-5489,BMW,X7,2019-01-15,33408,6544,1374
17579,2019-02-16,05-UEG-2586,SAAB,S3,2019-01-10,35985,3220,801
17580,2019-01-13,29-DXA-298,PEUGEOT,407,2019-01-06,1074,7608,1582
17581,2019-12-23,50-YIW-5739,TOFAS,KARTAL,2019-09-23,12202,9621,1305
17582,2019-02-19,47-LLL-5712,PEUGEOT,407,2019-02-19,24336,2448,1978
17583,2019-11-08,52-TTQ-1646,MERCEDES,C180,2019-04-08,78940,9192,625
17584,2019-03-12,65-KZZ-552,BMW,X3,2019-01-14,63716,8938,1813
17585,2019-07-08,53-GLG-9024,FIAT,DOBLO,2019-03-12,11265,8681,816
17586,2019-05-29,20-NWR-3741,BMW,X3,2019-02-23,125000,5457,1863
17587,2019-10-21,40-AGA-7782,VOLKSWAGEN,POLO,2019-05-04,93505,1706,1117
17588,2019-06-25,68-EEX-9206,PEUGEOT,306,2019-04-28,25872,4587,1268
17589,2019-05-12,23-WKI-665,FORD,FOCUS,2019-01-11,52478,7026,1526
17590,2019-08-24,06-FFI-379,SAAB,S1,2019-01-29,97242,1680,1891
17591,2019-11-27,71-VAN-7094,PEUGEOT,206,2019-06-01,110045,2355,1481
17592,2019-06-08,30-BPH-3960,AUDI,A6,2019-01-19,78128,7681,662
17593,2019-09-12,49-EGA-883,VOLKSWAGEN,POLO,2019-08-17,31017,4601,1115
17594,2019-10-23,36-IRB-8884,BMW,X3,2019-05-20,141386,1458,1816
17595,2019-01-04,13-IKF-7478,SAAB,S2,2019-01-03,4265,4126,1306
17596,2019-06-09,31-JTB-3917,TESLA,T1,2019-01-17,92760,9990,835
17597,2019-06-19,70-KIR-5291,BMW,X7,2019-01-03,199888,4789,1214
17598,2019-09-25,81-PBC-5140,AUDI,Q3,2019-04-29,156301,3451,772
17599,2019-08-17,67-HIA-6917,MERCEDES,S350,2019-02-06,153166,2109,1176
17600,2019-07-11,52-YTL-4049,TESLA,T3,2019-06-16,159890,9502,1289
17601,2019-10-19,80-GWY-6835,BMW,X3,2019-07-20,150372,2803,1650
17602,2019-02-22,77-OBW-9234,TOFAS,SAHIN,2019-02-21,58778,6079,1703
17603,2019-07-22,77-MQP-8115,VOLKSWAGEN,POLO,2019-04-23,32438,515,977
17604,2019-08-22,40-INX-2312,MERCEDES,S600,2019-02-28,135960,687,994
17605,2019-09-05,17-ZDS-4625,SAAB,S3,2019-07-16,126416,6193,1511
17606,2019-02-24,16-YAW-8386,BMW,X3,2019-02-18,18701,5537,1806
17607,2019-07-07,44-JMU-9382,FORD,FIESTA,2019-06-29,149140,4826,1347
17608,2019-11-02,77-RRV-6696,FIAT,EGEA,2019-10-01,8516,8335,1710
17609,2019-08-02,16-ZSM-9368,TOFAS,KARTAL,2019-06-29,9514,2922,882
17610,2019-09-11,67-KMF-8878,MERCEDES,S350,2019-03-13,178174,7435,1146
17611,2019-05-07,30-PBM-2076,PEUGEOT,206,2019-03-19,55995,5350,1021
17612,2019-08-15,41-TRY-5236,BMW,X5,2019-06-07,188414,721,438
17613,2019-01-03,16-GDG-9027,SAAB,S4,2019-01-03,67441,8519,1346
17614,2019-12-14,13-KFV-1139,TESLA,T2,2019-04-12,25987,7918,737
17615,2019-08-24,65-DKL-9895,TOFAS,KARTAL,2019-07-11,81964,9342,1057
17616,2019-12-26,79-OVI-8315,AUDI,A6,2019-01-11,5908,187,1609
17617,2019-02-28,12-QBV-543,TOFAS,SAHIN,2019-02-01,193757,6196,1153
17618,2019-10-18,05-WWI-9856,VOLVO,V1,2019-04-03,154921,995,860
17619,2019-07-16,31-BVH-2264,FORD,FOCUS,2019-04-02,180928,6345,1849
17620,2019-12-03,11-NBO-971,VOLKSWAGEN,POLO,2019-12-03,193596,3176,828
17621,2019-11-05,23-YGE-522,PEUGEOT,206,2019-04-03,85548,2924,1810
17622,2019-11-24,50-VNF-338,PEUGEOT,407,2019-05-15,133067,7802,627
17623,2019-08-11,04-VDW-7574,PEUGEOT,206,2019-05-18,72879,2436,1839
17624,2019-09-08,27-QKR-6587,VOLVO,V1,2019-06-10,52071,7592,1350
17625,2019-08-17,12-XKC-3007,FIAT,DOBLO,2019-03-05,16492,5344,490
17626,2019-12-06,80-EXT-9056,TOFAS,DOGAN,2019-07-12,194331,5004,974
17627,2019-04-01,17-ZGD-7206,TESLA,T3,2019-01-26,114220,2345,1955
17628,2019-07-26,65-SAU-3521,MERCEDES,C180,2019-01-23,54768,6943,368
17629,2019-09-12,67-UQS-1497,FIAT,500,2019-03-28,29559,8148,451
17630,2019-08-08,71-ZGB-5529,SAAB,S4,2019-07-17,98259,4112,1228
17631,2019-03-09,11-JWN-2373,PEUGEOT,206,2019-02-21,181454,5304,1873
17632,2019-12-09,77-OMO-5931,TOFAS,KARTAL,2019-05-18,15111,8521,894
17633,2019-07-30,13-KNP-5242,TOFAS,DOGAN,2019-01-23,2354,1416,1464
17634,2019-01-19,20-AJV-6299,AUDI,Q7,2019-01-10,189953,4047,860
17635,2019-03-13,07-LNY-7576,MERCEDES,S600,2019-01-04,98733,3721,1211
17636,2019-12-17,02-EJQ-6219,VOLKSWAGEN,JETTA,2019-10-12,89971,8651,1666
17637,2019-05-14,53-TUT-1968,BMW,X3,2019-01-17,161888,5249,1913
17638,2019-05-24,79-XTT-7230,SAAB,S4,2019-05-16,71612,3135,1917
17639,2019-10-10,15-DBJ-4379,VOLKSWAGEN,PASSAT,2019-01-28,70067,5448,1725
17640,2019-10-22,55-WWD-8115,AUDI,Q3,2019-04-08,182888,4085,629
17641,2019-06-16,52-GDJ-7036,SAAB,S2,2019-04-23,89888,5677,1094
17642,2019-08-27,14-EWW-9956,VOLVO,V3,2019-07-02,128677,9112,867
17643,2019-03-22,24-TPN-8699,FIAT,500,2019-02-09,59827,7170,623
17644,2019-12-24,58-HXC-6609,AUDI,A6,2019-09-04,186516,8736,1664
17645,2019-01-19,42-YBF-9699,VOLVO,V1,2019-01-01,70092,1589,1945
17646,2019-03-01,07-VTY-7939,VOLKSWAGEN,POLO,2019-02-10,190808,7716,668
17647,2019-01-17,59-XCD-3358,SAAB,S3,2019-01-14,92600,659,945
17648,2019-02-05,72-GRW-6734,TOFAS,KARTAL,2019-01-10,118792,9222,1393
17649,2019-06-14,26-YUN-4844,PEUGEOT,306,2019-01-25,159750,1299,1911
17650,2019-12-08,78-EKK-4843,PEUGEOT,407,2019-05-07,80044,2216,1648
17651,2019-05-04,66-IKS-3187,TOFAS,DOGAN,2019-03-05,87342,127,1988
17652,2019-10-30,51-LNM-656,VOLVO,V1,2019-10-27,37931,6638,715
17653,2019-12-07,13-MGV-8839,AUDI,Q5,2019-08-29,188626,2864,1910
17654,2019-07-15,14-JYP-7093,SAAB,S1,2019-06-26,168178,8873,585
17655,2019-08-30,38-VEX-6533,BMW,X5,2019-03-09,58554,2627,1422
17656,2019-11-29,67-LVK-1243,PEUGEOT,206,2019-05-22,121083,1968,1241
17657,2019-10-26,58-VTD-790,BMW,X3,2019-10-21,122167,2397,408
17658,2019-01-09,22-JKG-9549,FORD,FIESTA,2019-01-07,190086,3272,1595
17659,2019-01-19,60-ZIM-4791,FIAT,DOBLO,2019-01-06,103535,8411,1902
17660,2019-09-03,60-XUJ-5882,TOFAS,DOGAN,2019-01-18,169401,4792,474
17661,2019-12-29,47-JNS-4203,FIAT,DOBLO,2019-11-24,58516,4975,955
17662,2019-05-02,05-ZJU-9702,TESLA,T1,2019-02-20,151609,7077,1625
17663,2019-11-05,33-SKH-6429,FORD,FOCUS,2019-07-06,139814,9142,762
17664,2019-03-01,45-TWK-5190,TOFAS,SAHIN,2019-01-20,2652,5210,1264
17665,2019-08-18,38-QEL-561,PEUGEOT,306,2019-06-18,56774,8708,404
17666,2019-07-21,50-MXI-6123,VOLKSWAGEN,JETTA,2019-03-31,106074,7220,1271
17667,2019-05-28,69-RVL-9492,VOLKSWAGEN,PASSAT,2019-04-27,65190,605,1697
17668,2019-12-10,52-QCF-1105,FIAT,EGEA,2019-05-20,128638,5157,1583
17669,2019-05-21,53-KGO-6382,MERCEDES,S350,2019-05-02,174891,2143,387
17670,2019-02-05,69-GAM-6281,FORD,FIESTA,2019-01-30,117563,2446,1064
17671,2019-09-11,41-XMD-9774,BMW,X7,2019-08-25,149952,3817,442
17672,2019-11-01,32-PNT-4428,SAAB,S2,2019-07-15,117363,6362,1540
17673,2019-06-14,29-YYB-6965,TOFAS,SAHIN,2019-02-20,120376,2433,1219
17674,2019-05-13,57-ZDV-7626,VOLVO,V4,2019-01-09,108545,3953,1780
17675,2019-04-27,71-VIT-3371,TOFAS,DOGAN,2019-01-10,35338,2160,259
17676,2019-01-14,03-GXY-3940,AUDI,Q5,2019-01-04,102472,2114,1637
17677,2019-10-03,31-AKL-4015,SAAB,S3,2019-08-20,66054,6771,508
17678,2019-01-19,81-WLH-2658,BMW,X5,2019-01-05,122133,2708,1318
17679,2019-12-14,37-KKT-2407,TOFAS,DOGAN,2019-07-02,157224,9894,769
17680,2019-06-09,45-YEE-8408,TESLA,T1,2019-04-04,66753,7596,468
17681,2019-08-01,68-HKM-7821,FIAT,DOBLO,2019-02-28,181855,9251,1433
17682,2019-09-02,49-ZIW-5913,VOLKSWAGEN,POLO,2019-03-14,181015,2494,1421
17683,2019-03-02,04-CPU-7416,TESLA,T3,2019-02-16,87436,120,541
17684,2019-09-23,45-VXP-863,MERCEDES,S600,2019-04-11,156658,3438,1767
17685,2019-09-12,47-PBS-5459,AUDI,Q5,2019-02-22,41250,9211,1493
17686,2019-07-14,13-NVS-6011,VOLVO,V1,2019-04-23,11104,5266,1121
17687,2019-11-26,34-INC-743,FIAT,500,2019-09-22,71062,3330,886
17688,2019-08-30,14-QCD-5668,TESLA,T1,2019-03-03,64039,405,1375
17689,2019-04-09,20-PWN-3818,FORD,KA,2019-01-02,19125,8587,1871
17690,2019-02-27,26-DQO-8104,TESLA,T4,2019-01-07,65126,9344,362
17691,2019-01-01,56-YWQ-4356,VOLVO,V1,2019-01-01,161195,6258,597
17692,2019-01-05,08-IRL-8855,TOFAS,SAHIN,2019-01-05,8875,7556,1772
17693,2019-11-13,80-ZMW-6665,AUDI,A6,2019-06-21,35815,3722,1649
17694,2019-05-20,67-JWS-4747,TESLA,T1,2019-02-21,118898,4916,1266
17695,2019-02-03,51-YJF-3678,VOLKSWAGEN,JETTA,2019-01-12,99556,315,1510
17696,2019-11-29,58-ZTW-8176,PEUGEOT,206,2019-10-31,76584,4447,931
17697,2019-05-04,78-JTN-9366,VOLVO,V3,2019-04-05,94822,9169,931
17698,2019-04-09,13-KHD-2734,MERCEDES,C180,2019-01-24,13640,5439,685
17699,2019-09-05,15-NSC-6023,FIAT,DOBLO,2019-05-28,160845,9000,1032
17700,2019-07-02,30-AGW-7575,VOLVO,V4,2019-04-30,158745,1346,1732
17701,2019-06-15,51-CLG-6917,AUDI,A6,2019-04-10,45329,7567,1246
17702,2019-09-14,45-XFI-9577,MERCEDES,S350,2019-07-25,25489,1952,340
17703,2019-10-19,65-KLL-1704,FORD,KA,2019-10-18,59105,6688,981
17704,2019-03-02,62-VNJ-7347,PEUGEOT,407,2019-01-13,140336,3397,1042
17705,2019-09-02,09-PNW-6697,VOLVO,V1,2019-05-21,34606,6993,1653
17706,2019-11-20,52-QJM-4414,FIAT,DOBLO,2019-03-09,169866,1287,1176
17707,2019-07-18,61-DSH-1132,FIAT,500L,2019-06-09,143060,3844,818
17708,2019-08-08,06-VFR-4543,AUDI,Q3,2019-06-13,60350,203,1830
17709,2019-11-02,22-CUJ-2223,SAAB,S3,2019-10-20,105118,8613,1009
17710,2019-04-10,81-GEJ-8162,AUDI,A6,2019-03-20,89905,7792,977
17711,2019-10-01,20-OFT-1910,TOFAS,SAHIN,2019-02-13,51161,4576,1812
17712,2019-05-28,16-VOQ-2250,PEUGEOT,306,2019-01-29,20587,9930,1498
17713,2019-10-03,05-FQK-9014,FIAT,EGEA,2019-08-29,134908,6258,928
17714,2019-09-26,68-OCS-9717,TOFAS,DOGAN,2019-03-07,179982,2011,1011
17715,2019-10-10,18-RML-6882,AUDI,Q5,2019-03-24,118894,983,1482
17716,2019-08-24,34-MWE-162,MERCEDES,E200,2019-08-08,41421,2623,705
17717,2019-01-31,49-WDD-5812,AUDI,Q5,2019-01-06,195485,9047,1797
17718,2019-11-09,71-CAD-8680,MERCEDES,S600,2019-01-25,73391,9608,1319
17719,2019-06-06,16-TPI-1105,AUDI,Q7,2019-01-13,91134,8581,330
17720,2019-12-10,16-XEU-9797,FIAT,500L,2019-05-16,179361,692,1122
17721,2019-05-04,29-VIB-1534,VOLVO,V2,2019-03-14,83292,2687,603
17722,2019-11-02,14-NGN-8270,VOLVO,V1,2019-06-15,108883,307,1610
17723,2019-10-15,27-KBL-9890,VOLKSWAGEN,POLO,2019-08-09,96444,7740,974
17724,2019-10-20,19-WLC-4077,FORD,FOCUS,2019-03-09,118331,6501,437
17725,2019-06-30,08-COP-2775,VOLKSWAGEN,PASSAT,2019-05-28,180783,133,304
17726,2019-10-03,01-LXY-1352,VOLKSWAGEN,POLO,2019-08-02,126293,7458,941
17727,2019-11-06,71-TIA-816,PEUGEOT,407,2019-06-06,99734,4930,371
17728,2019-02-03,15-PCD-8558,FORD,FIESTA,2019-02-02,65477,1280,604
17729,2019-08-04,05-FNR-3438,AUDI,Q3,2019-07-12,125859,5426,1718
17730,2019-11-14,79-VDN-987,PEUGEOT,306,2019-09-23,128129,1591,1053
17731,2019-01-06,09-NRM-9078,TOFAS,KARTAL,2019-01-03,88903,3900,381
17732,2019-08-25,03-NDQ-7651,FORD,KA,2019-07-23,183778,7036,525
17733,2019-12-22,66-DJW-3167,SAAB,S1,2019-03-02,177052,143,1771
17734,2019-01-28,14-EHM-4544,TOFAS,KARTAL,2019-01-14,146919,7818,1864
17735,2019-07-03,37-BLW-4233,AUDI,A6,2019-05-05,26800,4824,438
17736,2019-10-15,24-GEB-6249,TESLA,T3,2019-06-15,134959,80,1912
17737,2019-09-30,70-BFD-5538,TESLA,T1,2019-01-30,109673,8859,1269
17738,2019-01-15,43-RGX-5613,TESLA,T3,2019-01-11,144135,5166,1574
17739,2019-01-14,51-CCJ-8116,FIAT,DOBLO,2019-01-12,138957,5474,1897
17740,2019-02-09,20-LVI-4053,TESLA,T4,2019-01-02,146417,7694,1800
17741,2019-07-09,44-VPL-7676,TESLA,T3,2019-04-27,162619,6878,251
17742,2019-03-30,49-NMM-8220,SAAB,S1,2019-01-28,147394,4636,1742
17743,2019-05-03,57-KDC-5930,TESLA,T4,2019-02-03,21810,2681,1842
17744,2019-09-15,15-FNV-6164,BMW,X3,2019-04-13,113945,7021,289
17745,2019-08-10,72-JBW-8099,VOLVO,V2,2019-07-02,109218,590,1302
17746,2019-08-28,27-AHB-7944,TESLA,T4,2019-04-12,154895,2331,1300
17747,2019-06-21,20-TSB-1958,VOLKSWAGEN,JETTA,2019-06-20,159864,6486,566
17748,2019-07-14,41-ZUY-4081,SAAB,S1,2019-03-17,22434,6375,454
17749,2019-08-16,33-WSV-2147,VOLVO,V2,2019-03-28,130891,9338,1737
17750,2019-04-23,01-JBF-573,TESLA,T4,2019-03-17,65435,1656,295
17751,2019-08-11,52-TVO-9306,TOFAS,SAHIN,2019-06-29,158930,6240,409
17752,2019-02-15,52-BJY-9651,MERCEDES,E200,2019-02-13,172238,2865,516
17753,2019-03-10,50-GIQ-5468,AUDI,Q3,2019-02-21,78541,4581,1658
17754,2019-04-11,02-UPE-627,AUDI,Q3,2019-02-11,170966,7167,664
17755,2019-08-31,10-VTB-3955,AUDI,Q5,2019-03-17,192322,980,1634
17756,2019-02-05,77-LJK-7405,PEUGEOT,407,2019-01-23,129612,7131,708
17757,2019-02-15,66-YDE-3885,TOFAS,SAHIN,2019-02-03,141331,9743,922
17758,2019-10-29,23-IVO-7650,VOLVO,V4,2019-10-09,174902,2132,878
17759,2019-03-26,52-IEC-1283,PEUGEOT,407,2019-03-22,192978,2479,460
17760,2019-12-23,50-FCA-4061,FIAT,EGEA,2019-10-21,76686,3215,1170
17761,2019-09-28,18-TMR-9603,PEUGEOT,407,2019-04-17,137498,2778,607
17762,2019-09-17,74-UGN-1430,TESLA,T4,2019-06-08,41138,1531,1512
17763,2019-09-15,08-BXB-9303,FORD,KA,2019-01-25,129895,2382,1537
17764,2019-03-07,21-WEG-9101,TOFAS,SAHIN,2019-02-05,162385,2603,759
17765,2019-12-24,23-KZN-4062,SAAB,S2,2019-11-23,149131,665,1462
17766,2019-06-27,38-WAV-1336,VOLKSWAGEN,POLO,2019-06-14,98399,1507,625
17767,2019-12-08,38-AHF-9527,FORD,FOCUS,2019-05-07,6480,3060,366
17768,2019-02-25,35-JBQ-7108,PEUGEOT,407,2019-01-04,66109,6928,381
17769,2019-09-29,24-MGJ-5109,BMW,X3,2019-04-05,13498,7278,1148
17770,2019-02-25,11-HIM-7591,PEUGEOT,206,2019-02-01,58783,8855,941
17771,2019-03-06,35-CBC-6073,TESLA,T4,2019-02-03,74549,2905,833
17772,2019-09-11,03-ZUB-3825,FIAT,EGEA,2019-06-28,107813,1220,1353
17773,2019-04-23,05-QXF-2406,PEUGEOT,407,2019-02-24,170406,6507,808
17774,2019-08-30,75-RYN-5147,SAAB,S2,2019-08-04,172960,4870,712
17775,2019-05-01,73-ULG-4697,BMW,X3,2019-03-31,71911,5156,965
17776,2019-11-20,24-PZP-5068,PEUGEOT,407,2019-04-20,26213,6490,1507
17777,2019-01-06,28-TMT-4546,TESLA,T3,2019-01-05,89611,8113,1906
17778,2019-11-16,09-RQQ-3380,AUDI,Q3,2019-03-02,107606,241,1343
17779,2019-08-16,77-NZW-9399,TESLA,T4,2019-06-08,75029,8019,1747
17780,2019-11-17,61-AYO-4484,MERCEDES,E200,2019-07-12,90638,7927,1552
17781,2019-04-10,81-PTJ-6358,TESLA,T2,2019-01-12,127347,1428,657
17782,2019-12-17,07-ZYK-6575,PEUGEOT,206,2019-01-06,8214,9951,1870
17783,2019-12-06,38-VXT-6923,FIAT,500,2019-02-22,141492,9006,306
17784,2019-10-28,24-OQD-5754,VOLKSWAGEN,POLO,2019-02-19,121977,1449,1345
17785,2019-03-27,08-YOJ-6328,PEUGEOT,407,2019-03-08,138732,3165,879
17786,2019-01-09,77-RWW-1111,SAAB,S2,2019-01-08,91929,9110,555
17787,2019-12-28,15-QGA-4234,PEUGEOT,306,2019-11-24,152694,2233,1669
17788,2019-12-21,71-XZP-3103,VOLVO,V4,2019-08-30,121182,9410,894
17789,2019-03-31,15-GCD-6220,MERCEDES,E200,2019-01-18,175994,518,1521
17790,2019-12-08,64-JGJ-9221,TESLA,T2,2019-11-20,63177,2222,835
17791,2019-06-17,44-LFN-115,MERCEDES,E200,2019-06-16,78378,8673,889
17792,2019-07-25,16-TRI-1242,TOFAS,DOGAN,2019-02-27,80465,380,667
17793,2019-10-03,75-ATZ-6244,AUDI,Q5,2019-04-22,70654,8907,1273
17794,2019-10-23,36-YXU-7280,TOFAS,SAHIN,2019-01-02,25229,4637,996
17795,2019-11-17,51-QUM-9621,TESLA,T4,2019-04-24,17370,739,620
17796,2019-12-17,08-OWK-404,VOLVO,V1,2019-11-26,11971,4232,1361
17797,2019-01-03,27-HLO-1700,PEUGEOT,206,2019-01-01,196984,8679,1928
17798,2019-09-19,06-OXM-6497,TOFAS,KARTAL,2019-02-21,67225,6974,1107
17799,2019-12-20,31-TKB-7559,FORD,KA,2019-09-03,162722,1909,1235
17800,2019-04-30,70-VDR-3929,FIAT,500L,2019-02-18,149621,2143,1056
