id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
17512,2019-01-03,46-IXW-1293,FIAT,500L,2011,58585,5592,1902
17513,2019-10-24,40-AYP-1898,MERCEDES,S350,2008,174682,2310,721
17514,2019-08-21,75-AAR-2365,MERCEDES,S600,2016,101214,2749,626
17515,2019-01-02,01-QLS-7143,FIAT,500,2014,48033,5376,997
17516,2018-10-04,44-BWM-2739,BMW,X7,2013,176698,5982,1800
17517,2019-10-28,10-VGU-4354,TESLA,T3,2014,19834,1686,1126
17518,2018-11-05,27-SRB-8712,SAAB,S4,2013,148253,9926,1916
17519,2019-07-22,80-ATM-2568,FORD,FOCUS,2012,1695,2052,1183
17520,2019-12-15,12-FGA-9858,TESLA,T3,2011,107553,354,1187
17521,2019-04-06,44-OIO-4754,VOLKSWAGEN,JETTA,2012,11144,2875,534
17522,2018-03-20,47-DZH-7616,FIAT,500L,2013,184302,4664,1816
17523,2019-08-28,68-JRB-3600,AUDI,Q7,2015,150188,4961,771
17524,2019-02-06,21-EJK-932,MERCEDES,S350,2016,81562,3834,725
17525,2019-07-23,20-KRF-3127,TESLA,T4,2005,182280,4379,486
17526,2019-04-28,23-UZJ-9387,VOLVO,V3,2001,193664,3920,761
17527,2018-03-26,09-APJ-1213,SAAB,S2,2004,153672,6858,1659
17528,2018-11-05,01-IUF-2035,FIAT,DOBLO,2012,66199,2741,1462
17529,2019-03-04,77-CUY-1248,BMW,X3,2010,96122,6548,1850
17530,2018-02-18,23-MZX-7193,MERCEDES,S350,2001,177340,5758,789
17531,2019-10-17,33-FMR-9930,PEUGEOT,206,2005,114460,1138,588
17532,2019-10-15,12-TCO-3709,VOLKSWAGEN,PASSAT,2013,178526,9726,1091
17533,2018-11-01,31-RVO-8425,FORD,FIESTA,2013,152910,3351,330
17534,2019-02-07,18-PEU-4743,FIAT,500,2006,134852,3729,1531
17535,2019-04-12,10-DFX-828,TOFAS,DOGAN,2000,75697,8228,1408
17536,2019-04-24,10-OES-5711,VOLKSWAGEN,PASSAT,2008,196678,7314,609
17537,2018-12-23,26-KAT-268,VOLVO,V2,2015,179675,148,1034
17538,2018-05-25,53-HAX-8856,BMW,X5,2012,112804,6098,1539
17539,2019-08-01,12-HXE-7175,BMW,X3,2010,157982,6294,1626
17540,2018-08-03,79-XTR-9094,FORD,FIESTA,2003,120236,3749,799
17541,2019-09-20,73-SBW-4576,FORD,KA,2004,112303,2813,1422
17542,2018-03-03,63-BVT-426,MERCEDES,S350,2010,189941,6407,716
17543,2019-02-11,08-YES-6314,VOLVO,V1,2012,24839,1796,409
17544,2018-03-13,69-YWQ-7706,TOFAS,KARTAL,2017,27058,1458,612
17545,2019-11-17,62-NOG-222,VOLKSWAGEN,PASSAT,2013,114065,5536,698
17546,2019-01-01,51-IFC-2509,FORD,FOCUS,2013,98348,3053,816
17547,2019-08-15,09-ATS-3916,PEUGEOT,206,2007,137204,1455,293
17548,2019-09-11,02-QHC-5735,FIAT,EGEA,2015,161049,5058,675
17549,2019-11-26,47-MJF-5730,PEUGEOT,306,2016,20752,7185,1347
17550,2018-03-24,74-GHZ-6113,MERCEDES,S600,2007,152744,4141,857
17551,2018-11-24,10-RUM-643,MERCEDES,E200,2017,185159,8976,260
17552,2018-04-13,35-UUS-5516,PEUGEOT,407,2010,5400,87,1724
17553,2018-03-08,65-SMH-8579,VOLKSWAGEN,POLO,2005,102239,598,1492
17554,2019-11-11,72-DOC-6081,TESLA,T3,2006,92182,1657,1429
17555,2018-03-09,67-HKK-4952,TESLA,T1,2000,125719,7961,1101
17556,2018-03-25,73-UVN-5340,VOLKSWAGEN,JETTA,2002,96418,2372,1007
17557,2018-02-19,51-ZFU-7015,VOLVO,V1,2010,111012,8168,1787
17558,2018-11-14,08-RNJ-1898,FORD,FIESTA,2009,74770,9430,1813
17559,2018-02-06,26-BAI-9342,SAAB,S4,2002,86898,7238,1222
17560,2018-12-10,15-IQX-3321,VOLVO,V2,2011,107514,8075,740
17561,2019-02-17,22-YNK-25,TESLA,T2,2009,19483,7981,1646
17562,2019-02-13,16-QHB-6340,SAAB,S4,2017,68187,2761,438
17563,2019-04-13,02-EUI-3232,VOLKSWAGEN,PASSAT,2003,143613,5047,1798
17564,2019-07-26,03-BED-5095,MERCEDES,S350,2002,109744,3232,898
17565,2019-09-30,01-CMM-1955,MERCEDES,S600,2016,61339,1748,1712
17566,2018-12-16,27-MOX-2759,FORD,FOCUS,2007,139539,8595,1164
17567,2018-08-06,52-QJL-7371,PEUGEOT,206,2011,133200,2668,1470
17568,2019-04-13,15-GFO-5418,TOFAS,SAHIN,2000,189475,4746,1109
17569,2019-04-10,19-NXX-2423,VOLVO,V4,2016,151404,2782,692
17570,2019-08-14,67-DFV-1529,BMW,X3,2015,125621,9187,1844
17571,2018-04-30,01-NYZ-3786,PEUGEOT,306,2012,130766,5408,1540
17572,2018-08-14,73-ECG-9144,SAAB,S1,2009,145054,3822,591
17573,2018-01-11,04-WHF-9394,VOLVO,V4,2014,193506,711,1382
17574,2018-05-29,51-SRN-4875,TOFAS,DOGAN,2004,142330,1842,889
17575,2019-10-17,75-YBB-1454,BMW,X3,2010,63026,6456,763
17576,2019-03-19,78-DGU-7986,FORD,FOCUS,2002,30208,4816,1335
17577,2019-01-30,20-IBB-2920,FORD,KA,2016,119909,8513,532
17578,2019-11-08,79-ASI-6915,AUDI,Q7,2004,39551,3762,1100
17579,2019-10-30,24-SSU-7059,FIAT,500,2015,60563,373,575
17580,2019-05-31,69-KJO-6925,VOLKSWAGEN,POLO,2015,113634,6473,1651
17581,2019-07-11,78-MIQ-2514,PEUGEOT,306,2008,177649,7523,309
17582,2019-10-10,23-TZQ-9113,FORD,KA,2016,49842,3122,1447
17583,2018-04-28,67-YWR-6237,BMW,X3,2009,62726,5436,1719
17584,2018-01-17,56-HZK-8340,MERCEDES,S600,2015,74139,4744,1381
17585,2019-08-10,53-FTU-7680,PEUGEOT,306,2011,90824,5820,538
17586,2019-03-11,61-YBZ-9742,PEUGEOT,306,2015,176591,4885,556
17587,2019-02-26,14-OWE-8184,AUDI,Q5,2009,189414,7756,441
17588,2018-08-22,36-WWX-3485,FIAT,500L,2004,69746,3325,1195
17589,2019-09-18,61-HWW-9707,FORD,FOCUS,2010,66854,1358,1654
17590,2018-11-19,15-MBL-1744,VOLKSWAGEN,JETTA,2006,84989,2321,1791
17591,2019-10-23,79-BEW-7777,VOLVO,V3,2014,137446,2860,877
17592,2019-05-11,72-LDZ-7284,SAAB,S1,2012,33158,3946,1335
17593,2018-10-10,19-RFC-8947,SAAB,S1,2005,15025,5191,1500
17594,2019-09-07,18-ZRJ-3274,TESLA,T3,2005,168091,3066,1415
17595,2018-10-20,22-HSB-8551,AUDI,Q3,2002,96660,6443,1858
17596,2018-09-04,57-EKH-7949,PEUGEOT,407,2005,119317,6220,1532
17597,2019-06-22,54-JJI-7443,TESLA,T1,2005,31543,9827,867
17598,2018-01-06,45-JHY-2864,AUDI,A6,2002,122133,2616,1371
17599,2019-02-06,49-IXC-2293,FIAT,500L,2016,26519,3666,1708
17600,2018-05-29,27-WXP-7857,AUDI,A6,2001,83943,2330,911
17601,2018-10-14,45-UXW-9368,MERCEDES,E200,2003,168055,4628,1281
17602,2018-03-20,38-OIG-4749,FIAT,500,2016,81895,380,1389
17603,2018-04-19,52-QFO-8029,AUDI,A6,2012,47762,3120,524
17604,2019-11-16,18-SPG-5698,TESLA,T4,2001,47332,541,1736
17605,2019-01-26,75-WGG-6743,VOLKSWAGEN,JETTA,2007,33472,2752,1598
17606,2019-03-05,22-MEU-1733,BMW,X5,2004,106569,7528,1643
17607,2018-01-10,05-QZN-1620,FIAT,EGEA,2003,99395,5979,1504
17608,2018-02-08,44-IYG-1933,BMW,X7,2000,113992,4026,610
17609,2018-12-11,33-VBA-1584,BMW,X7,2008,108291,257,889
17610,2018-07-05,39-LHS-5771,SAAB,S2,2008,161426,7821,663
17611,2018-10-31,23-ULC-3984,BMW,X5,2013,11961,2293,1147
17612,2018-02-25,40-OVQ-8838,PEUGEOT,306,2008,4516,8009,1314
17613,2018-10-11,07-AQS-9659,TOFAS,DOGAN,2017,87132,5928,1486
17614,2018-02-23,11-GMG-6280,BMW,X7,2001,147033,6372,967
17615,2018-02-24,68-PMB-4767,TESLA,T3,2014,20818,1060,309
17616,2019-01-05,10-FXH-8571,TESLA,T4,2004,140783,5483,1128
17617,2018-01-03,55-XUK-1601,PEUGEOT,306,2017,199042,3306,971
17618,2019-12-08,25-HDU-8651,AUDI,Q3,2016,40878,9564,1283
17619,2018-01-06,09-RTA-7640,TESLA,T4,2003,13285,1135,651
17620,2019-01-16,13-EQI-1735,TESLA,T3,2009,97645,8202,997
17621,2019-10-26,68-CND-4507,PEUGEOT,206,2016,54052,1716,1792
17622,2019-10-25,43-UBP-6654,AUDI,Q7,2017,169618,6803,766
17623,2019-12-13,01-ZUW-8229,BMW,X5,2015,148048,3210,1496
17624,2019-05-12,70-EZA-3639,VOLKSWAGEN,JETTA,2001,130388,7806,1087
17625,2018-11-01,30-XKV-499,FORD,FOCUS,2009,172794,2237,1160
17626,2018-11-23,71-CTW-3541,BMW,X7,2016,180530,1662,820
17627,2019-06-03,74-QED-8144,SAAB,S2,2007,50759,8870,1102
17628,2018-11-02,50-FWQ-458,VOLKSWAGEN,PASSAT,2001,26919,7822,1861
17629,2018-04-30,15-VAI-9810,TESLA,T4,2000,23942,141,1181
17630,2019-04-08,31-VTK-4548,BMW,X7,2000,152677,963,1498
17631,2019-09-04,75-XAE-4080,BMW,X5,2011,120988,3994,1056
17632,2019-03-16,39-KEZ-4509,AUDI,Q3,2015,32078,9125,1805
17633,2018-08-03,27-JJD-238,SAAB,S1,2002,128028,3032,428
17634,2019-02-12,09-TLE-9658,AUDI,Q7,2001,55296,928,1896
17635,2019-02-22,45-ZYT-3600,MERCEDES,S350,2005,180935,183,1429
17636,2019-06-13,39-VFQ-1613,VOLKSWAGEN,JETTA,2007,31205,1083,1603
17637,2018-08-15,16-CZS-2605,FORD,FOCUS,2011,44493,2573,1423
17638,2018-09-20,69-YDE-282,PEUGEOT,407,2001,63595,8471,317
17639,2019-02-12,27-VPP-6006,AUDI,Q3,2015,194549,91,1276
17640,2018-04-23,21-QAD-494,VOLVO,V3,2017,134617,694,959
17641,2018-10-07,68-LKY-5926,TESLA,T3,2006,197165,9598,1970
17642,2018-06-25,77-XZR-5662,BMW,X5,2008,99924,9682,1389
17643,2018-12-12,79-HRC-2295,TESLA,T2,2017,103830,3117,1582
17644,2019-06-02,22-KTX-1827,BMW,X5,2011,62148,7819,1200
17645,2018-08-27,63-IQW-5701,VOLVO,V3,2013,124042,7336,1180
17646,2018-11-15,45-SSO-8117,MERCEDES,S600,2012,115668,799,395
17647,2019-04-07,42-BDR-2405,VOLKSWAGEN,POLO,2017,53150,1345,1145
17648,2018-01-26,52-RIJ-8721,BMW,X3,2005,169492,1831,1537
17649,2018-07-28,49-DQE-3943,SAAB,S3,2016,66649,9996,384
17650,2018-01-23,21-ACO-1022,SAAB,S3,2003,165282,5703,1529
17651,2019-04-05,70-VGS-5013,AUDI,Q7,2008,61436,4494,448
17652,2018-02-27,06-KPR-6496,BMW,X5,2006,157521,8731,684
17653,2018-01-15,05-BSD-9046,TESLA,T3,2003,152532,6683,1002
17654,2018-11-15,34-NDR-7914,PEUGEOT,206,2004,146252,6611,1257
17655,2019-06-11,77-IHR-8317,VOLVO,V2,2009,114318,2993,928
17656,2019-12-27,11-YBC-1320,TOFAS,SAHIN,2015,47635,1402,1590
17657,2018-08-01,28-IWQ-8608,VOLKSWAGEN,POLO,2006,163578,6030,1269
17658,2018-09-10,40-YDC-928,TESLA,T2,2005,28479,8697,297
17659,2018-09-22,48-HEQ-8248,TOFAS,KARTAL,2009,37952,9233,674
17660,2018-12-21,01-GYR-8686,AUDI,Q5,2017,179657,4877,577
17661,2018-01-16,03-SAQ-8469,TESLA,T3,2011,191331,342,1692
17662,2018-09-07,65-BRK-9551,BMW,X3,2014,106071,5469,1639
17663,2018-04-08,59-JZI-6240,PEUGEOT,206,2015,61714,3657,1874
17664,2018-10-27,54-LUT-4600,FORD,FIESTA,2002,31623,968,1768
17665,2018-01-27,43-FJY-4420,FIAT,500,2002,71609,3329,999
17666,2018-12-13,46-MWJ-578,SAAB,S3,2007,83036,5626,277
17667,2018-01-02,29-IRF-2334,FIAT,DOBLO,2000,77592,1312,1113
17668,2019-02-06,52-QYM-5778,TESLA,T3,2011,83463,8983,1969
17669,2019-01-03,80-QMG-5699,TOFAS,SAHIN,2016,163691,6661,1458
17670,2019-04-05,66-HRX-9560,FORD,FOCUS,2006,16794,1363,1830
17671,2018-09-05,76-MSS-1328,TESLA,T1,2014,139129,6894,1737
17672,2019-05-04,31-QUJ-2160,VOLKSWAGEN,PASSAT,2017,71705,6534,570
17673,2018-03-28,08-OYZ-805,FORD,FIESTA,2013,57060,1707,1603
17674,2018-04-16,79-ZNO-5026,MERCEDES,S600,2004,177631,7560,598
17675,2019-02-06,59-OHE-8580,FORD,FIESTA,2013,170846,5039,888
17676,2018-11-04,28-BJP-3047,VOLVO,V2,2010,113404,7669,803
17677,2018-10-29,36-MWN-6466,BMW,X3,2001,47388,9500,343
17678,2019-03-08,67-UWD-7673,PEUGEOT,206,2002,181441,2095,1887
17679,2019-11-30,18-VWC-9626,BMW,X7,2006,18158,5296,1235
17680,2018-03-16,80-WSM-5106,TESLA,T1,2008,105437,4594,1968
17681,2019-09-28,10-QHI-314,VOLKSWAGEN,PASSAT,2013,85029,7953,1686
17682,2019-01-21,16-AUR-7240,FORD,FOCUS,2003,26113,6622,1448
17683,2019-10-10,27-HLH-6558,FIAT,500L,2000,132635,2849,351
17684,2018-11-10,40-ZPI-4285,VOLVO,V4,2000,108633,9344,1661
17685,2018-03-12,03-MGI-9254,PEUGEOT,306,2000,137255,1241,1651
17686,2020-01-01,34-NLZ-3340,PEUGEOT,306,2010,191655,668,1164
17687,2018-11-03,08-NEU-3140,SAAB,S1,2006,27402,6110,1100
17688,2018-01-29,12-LJW-6624,VOLKSWAGEN,JETTA,2002,83479,6744,1157
17689,2018-06-19,14-MCN-444,AUDI,Q7,2001,54824,2297,1929
17690,2019-12-31,20-VGE-4421,FORD,FIESTA,2015,187839,5106,571
17691,2018-06-17,30-HID-3136,AUDI,A6,2015,60080,9271,1340
17692,2019-02-04,81-KFT-6878,VOLKSWAGEN,POLO,2000,51098,8356,1385
17693,2018-06-29,29-YBQ-1292,TOFAS,DOGAN,2006,143628,859,1129
17694,2018-10-30,67-UDY-6944,BMW,X7,2006,177413,6413,1439
17695,2018-11-12,12-JZC-1340,AUDI,A6,2009,40762,555,1998
17696,2018-06-27,13-EAJ-8831,AUDI,Q7,2006,186306,9485,1451
17697,2019-04-25,17-ZZZ-2642,FORD,FOCUS,2008,194431,8643,820
17698,2019-02-22,63-UFF-2366,AUDI,A6,2005,116955,4016,1394
17699,2019-01-03,38-NUY-5328,SAAB,S3,2004,63990,9185,525
17700,2019-06-22,70-RBW-3004,FORD,FOCUS,2009,161998,6834,946
17701,2019-07-04,64-DEE-8621,TESLA,T4,2009,149619,6583,1951
17702,2018-09-06,34-ISN-3048,FORD,FOCUS,2001,3454,8869,1612
17703,2019-02-09,72-EVO-1055,BMW,X5,2009,108158,9939,556
17704,2019-12-31,36-OJE-1223,TOFAS,SAHIN,2009,122868,1099,1378
17705,2019-03-18,62-CQY-7106,AUDI,Q7,2010,37350,3531,845
17706,2019-10-12,21-LBF-4514,BMW,X3,2006,144335,8285,1704
17707,2018-02-14,22-NPG-8374,FORD,FIESTA,2002,98811,3048,430
17708,2019-07-02,07-XQI-2287,AUDI,Q5,2009,122009,6493,1943
17709,2019-07-25,03-BAC-3199,TESLA,T2,2001,129445,8306,1837
17710,2018-02-01,05-EDT-2060,TOFAS,KARTAL,2015,15173,9668,1052
17711,2019-10-19,11-SUL-2121,PEUGEOT,206,2011,73538,2311,1716
17712,2018-12-12,37-BTE-7231,TOFAS,DOGAN,2003,86252,6703,1711
17713,2018-06-20,78-OCM-3586,AUDI,A6,2002,24856,1997,1009
17714,2019-09-21,39-ZXD-617,TESLA,T3,2012,156853,3438,1065
17715,2019-04-16,01-TCX-7608,SAAB,S3,2003,129890,815,379
17716,2019-10-27,08-OMY-2708,FIAT,EGEA,2000,156803,8394,1362
17717,2019-07-21,31-LNB-7618,TOFAS,DOGAN,2013,185691,6085,368
17718,2019-08-09,09-YTC-991,BMW,X7,2014,151341,8291,789
17719,2018-09-14,58-BEL-492,TESLA,T1,2011,64633,2694,1305
17720,2019-07-23,13-MOW-436,TESLA,T3,2004,3740,8842,1284
17721,2019-05-25,06-NHG-6381,PEUGEOT,306,2010,87151,4778,339
17722,2019-09-17,41-FSJ-3844,PEUGEOT,306,2002,64504,6546,682
17723,2019-05-25,31-XKK-9117,PEUGEOT,306,2010,63116,3373,1095
17724,2019-05-28,55-LUZ-7418,VOLKSWAGEN,JETTA,2013,42842,7110,487
17725,2019-08-28,73-AJI-6609,FIAT,DOBLO,2010,86487,7316,1501
17726,2018-04-14,14-LJY-1691,TESLA,T3,2009,193170,1550,1238
17727,2019-04-13,65-DFE-4033,AUDI,A6,2005,31783,6999,1978
17728,2018-01-16,69-XTK-6024,TOFAS,SAHIN,2004,140558,4134,1406
17729,2019-06-22,53-MYQ-131,AUDI,Q3,2005,39155,4077,1355
17730,2018-06-18,66-TLA-786,TOFAS,KARTAL,2010,123715,5260,1165
17731,2019-04-25,19-EEL-9584,FORD,FOCUS,2001,144946,4018,1643
17732,2018-09-19,45-EZH-4594,BMW,X3,2013,137577,9667,490
17733,2019-02-27,77-IJC-6319,PEUGEOT,206,2010,47600,9033,369
17734,2018-02-20,31-DYB-9241,VOLKSWAGEN,PASSAT,2017,138275,177,394
17735,2019-10-29,61-IGX-7926,BMW,X7,2009,17404,4996,1915
17736,2018-08-27,11-RAV-4476,FORD,KA,2002,180536,5968,528
17737,2018-01-03,20-DJG-7658,MERCEDES,E200,2014,94449,4860,1162
17738,2019-05-26,55-YUT-9201,FORD,FIESTA,2000,21320,5823,1417
17739,2019-12-04,76-YXZ-7012,MERCEDES,C180,2001,112240,6685,1956
17740,2018-05-09,81-EQQ-3713,FIAT,500L,2002,115704,3998,412
17741,2018-02-26,26-EHH-612,SAAB,S1,2000,131421,6296,1954
17742,2019-05-17,11-OOT-9914,VOLVO,V2,2010,35475,8913,386
17743,2019-03-06,51-ZAQ-51,MERCEDES,S350,2003,41702,2041,250
17744,2018-05-16,20-NVY-7884,TOFAS,SAHIN,2012,5626,3538,1136
17745,2019-01-27,74-NVR-1568,VOLVO,V4,2012,121476,6198,1940
17746,2019-03-10,81-KTH-9225,MERCEDES,S600,2011,23117,2534,1202
17747,2019-12-01,42-FUJ-2174,VOLVO,V3,2007,147856,2373,1852
17748,2018-11-16,67-CGC-4482,SAAB,S3,2002,62426,7260,828
17749,2019-08-17,33-ZPA-1794,SAAB,S4,2004,177591,9535,906
17750,2019-05-10,65-LZB-9551,AUDI,A6,2010,139919,8228,1663
17751,2018-04-11,03-EOL-9826,PEUGEOT,407,2002,133821,2497,991
17752,2019-10-24,40-IKR-6666,TESLA,T3,2006,112657,3369,720
17753,2018-02-03,05-VLC-8217,MERCEDES,S350,2005,177041,3373,1827
17754,2019-09-15,30-RBM-6602,FORD,FIESTA,2012,125132,3029,488
17755,2018-07-26,04-IGQ-1607,FORD,FOCUS,2007,146108,8840,735
17756,2018-04-07,54-DTM-5552,MERCEDES,C180,2009,126231,8909,343
17757,2019-02-07,41-AAA-490,MERCEDES,S600,2005,118567,9330,266
17758,2019-09-11,28-MAM-42,SAAB,S4,2007,145133,1877,1970
17759,2018-05-03,58-EET-8171,TOFAS,DOGAN,2000,5166,9885,784
17760,2019-05-26,32-NGX-6833,VOLVO,V2,2017,71986,9868,329
17761,2019-12-17,57-CKI-701,PEUGEOT,206,2001,126168,5763,1900
17762,2019-02-14,30-PPK-3105,TESLA,T3,2001,151859,3376,434
17763,2018-11-28,34-HCG-6237,VOLVO,V1,2005,21660,9133,1012
17764,2019-10-14,60-VJQ-8758,FORD,KA,2000,62745,5006,660
17765,2019-02-12,54-TFP-9530,BMW,X5,2011,149400,3471,1674
17766,2019-09-09,36-KHA-2368,BMW,X7,2015,1378,1491,1872
17767,2019-05-02,53-ELZ-8569,FORD,FIESTA,2005,13977,2806,1812
17768,2018-12-22,68-FZP-3890,VOLKSWAGEN,POLO,2003,61057,6222,1334
17769,2018-08-14,47-ITF-2097,MERCEDES,S350,2015,134039,4235,1373
17770,2019-06-28,43-CHC-3110,TESLA,T2,2015,108706,3984,1100
17771,2019-10-10,09-YMM-874,FIAT,500L,2003,178083,6114,1382
17772,2018-06-13,65-TWK-7663,VOLVO,V3,2002,163497,8536,1307
17773,2018-10-01,26-JPV-7377,FORD,KA,2017,170897,8282,1361
17774,2018-10-23,66-SMZ-2575,SAAB,S3,2014,159178,4262,1710
17775,2019-08-20,48-EUZ-9679,VOLVO,V2,2011,88379,4394,905
17776,2018-08-10,05-BXD-6848,FORD,FOCUS,2014,120540,9858,295
17777,2019-02-25,05-HDP-9627,FORD,FIESTA,2003,159453,5072,801
17778,2019-07-20,77-UHD-1275,TESLA,T2,2001,55484,792,900
17779,2019-02-10,13-RJK-6566,PEUGEOT,407,2000,13971,3561,1017
17780,2019-07-12,54-QED-4876,FORD,KA,2010,85877,6450,628
17781,2018-02-18,69-WXA-4868,MERCEDES,S600,2014,138195,3097,1613
17782,2019-02-20,34-QCC-3415,TOFAS,KARTAL,2007,57309,9515,1284
17783,2019-02-14,24-FXG-8529,TESLA,T1,2010,181587,572,1077
17784,2019-08-13,27-XWQ-7354,PEUGEOT,407,2003,29639,3912,823
17785,2019-03-03,26-MYP-1049,TOFAS,KARTAL,2017,165988,9771,504
17786,2019-04-10,17-EVS-6641,VOLVO,V2,2012,53801,9215,960
17787,2019-09-21,09-AIR-4096,FORD,FOCUS,2004,144876,3241,1477
17788,2019-11-27,21-HKV-660,BMW,X5,2000,36570,1732,1057
17789,2019-12-16,58-BPY-8643,TESLA,T4,2004,198055,69,1761
17790,2019-06-11,72-ONW-7198,FIAT,DOBLO,2012,132183,9063,424
17791,2019-01-03,02-BMS-5816,TESLA,T4,2017,172228,2883,591
17792,2018-03-06,25-BKQ-3465,VOLKSWAGEN,POLO,2002,158772,693,590
17793,2019-10-14,28-LEV-8842,VOLVO,V1,2000,195771,2166,391
17794,2019-03-12,10-EVG-6210,FORD,FOCUS,2001,191878,9832,264
17795,2018-06-22,64-IUV-9844,MERCEDES,E200,2002,168526,9548,1293
17796,2019-10-03,53-PDS-5862,FIAT,EGEA,2000,108599,4823,801
17797,2018-01-26,23-VUA-9539,AUDI,Q3,2005,134395,8833,727
17798,2018-03-12,46-SFV-3787,TESLA,T1,2010,155991,1188,915
17799,2018-11-13,53-GKN-3709,VOLKSWAGEN,POLO,2017,74390,1876,1263
17800,2019-05-13,62-RFY-7226,BMW,X5,2013,3831,3685,322
17801,2019-05-19,78-SVC-6275,BMW,X5,2015,121395,1503,388
17802,2019-07-03,03-XLX-928,TOFAS,DOGAN,2008,56131,9984,915
17803,2019-06-03,23-XUH-6184,FIAT,500L,2009,123037,7862,508
17804,2019-03-31,26-VZT-5018,VOLKSWAGEN,JETTA,2011,60446,9200,1209
17805,2018-11-07,54-NZM-1853,TESLA,T4,2005,110837,9784,1116
17806,2018-02-24,61-FZC-4496,MERCEDES,C180,2011,104471,6153,848
17807,2018-12-04,59-RPH-5612,PEUGEOT,306,2010,64562,9455,338
17808,2018-03-15,74-UYW-9225,FORD,FIESTA,2004,160567,1711,960
17809,2019-05-22,21-QMP-5727,VOLKSWAGEN,POLO,2013,182303,9974,1894
17810,2018-06-21,66-HQV-6793,TESLA,T4,2016,129916,3777,1662
17811,2019-05-11,69-MCD-3754,SAAB,S4,2013,177033,1897,432
17812,2019-01-28,36-CQK-6410,BMW,X5,2015,134563,8483,704
17813,2018-01-01,30-BIY-9900,VOLVO,V1,2017,174291,6766,1038
17814,2018-07-06,26-JWO-3673,PEUGEOT,407,2014,65243,4289,309
17815,2018-12-25,21-EYG-7144,VOLKSWAGEN,PASSAT,2006,122259,7654,1147
17816,2018-11-19,77-GQD-8551,BMW,X3,2002,60298,1468,1841
17817,2019-02-28,53-UFM-8623,AUDI,Q3,2000,189901,7303,1541
17818,2019-03-06,12-RSW-1425,TOFAS,DOGAN,2002,41933,1933,595
17819,2018-03-15,68-WWA-9195,FIAT,DOBLO,2016,122095,7439,1342
17820,2018-09-03,20-TWB-8619,VOLKSWAGEN,POLO,2008,148120,4354,253
17821,2019-06-14,76-LSP-143,TOFAS,SAHIN,2016,49168,6479,379
17822,2019-01-28,12-RZP-5815,PEUGEOT,407,2016,48425,9134,643
17823,2018-11-22,20-IHE-4161,MERCEDES,E200,2016,188374,3308,252
17824,2018-10-01,39-BAD-3583,TESLA,T2,2008,178795,249,1602
17825,2018-01-04,75-QJZ-2604,TOFAS,SAHIN,2007,15068,7531,1290
17826,2018-10-12,80-TJO-5804,TOFAS,SAHIN,2007,149958,8364,513
17827,2018-07-15,75-YKQ-65,SAAB,S3,2012,121754,3282,1141
17828,2019-08-31,78-TYZ-2703,BMW,X7,2013,74746,9613,638
17829,2018-06-25,04-PKR-5716,SAAB,S2,2003,78681,4814,1137
17830,2018-01-05,10-ZWJ-7695,VOLKSWAGEN,POLO,2001,52522,1900,1415
17831,2018-07-24,45-OAS-3410,VOLVO,V4,2016,173458,9972,1216
17832,2019-07-17,43-NUT-6239,MERCEDES,S600,2006,143515,4364,885
17833,2019-08-06,23-PMI-7289,VOLVO,V1,2014,186005,6619,741
17834,2019-08-27,80-UDO-6914,TOFAS,KARTAL,2001,71773,3270,1026
17835,2019-12-12,71-IBT-9491,FIAT,500L,2014,170054,7253,1356
17836,2019-08-14,19-VJM-4080,PEUGEOT,306,2002,188074,8454,863
17837,2019-05-12,78-ESQ-5721,VOLVO,V1,2010,100940,3689,431
17838,2019-04-13,01-KFQ-5215,FORD,FIESTA,2010,24404,3624,377
17839,2019-09-25,35-EJO-4329,FIAT,500L,2013,138472,4611,860
17840,2019-03-27,51-AHP-6697,VOLKSWAGEN,PASSAT,2017,113370,8393,441
17841,2018-06-29,17-XUY-6635,PEUGEOT,306,2007,51437,8819,1026
17842,2019-01-25,74-LLM-5627,PEUGEOT,407,2005,88568,4177,953
17843,2018-05-07,78-PRH-3278,PEUGEOT,306,2002,157480,1130,1788
17844,2018-07-27,56-DEP-237,FIAT,500L,2012,169301,5127,1728
17845,2018-03-17,81-IKB-4995,FORD,KA,2010,133060,8954,1957
17846,2019-07-11,38-RPG-8267,SAAB,S3,2001,74669,7303,1754
17847,2019-04-12,48-XIJ-2532,TESLA,T4,2016,139308,9307,484
17848,2018-11-11,17-QEW-7413,VOLVO,V2,2017,57566,7968,317
17849,2018-09-04,18-DUL-2793,PEUGEOT,407,2013,63256,8350,708
17850,2018-06-29,52-JYX-1350,VOLVO,V3,2009,174765,7274,1606
17851,2019-08-07,14-LIA-9689,TOFAS,KARTAL,2011,143159,6452,1431
17852,2019-02-15,03-OEH-9572,FORD,FOCUS,2016,197795,8361,996
17853,2018-06-20,19-TVT-2463,BMW,X7,2000,190570,4497,1323
17854,2019-06-21,75-TIL-4129,TOFAS,KARTAL,2017,47296,6425,1553
17855,2019-03-12,21-MBP-3206,TOFAS,DOGAN,2012,33583,950,1743
17856,2019-01-23,43-EJY-3315,SAAB,S4,2002,108554,5634,1445
17857,2019-10-04,15-LDB-3486,PEUGEOT,407,2016,5298,5271,1867
17858,2018-07-31,47-COM-5996,TESLA,T3,2005,62176,9107,1774
